trade_id_ref,confirm_ref,reported_venue,reported_symbol,reported_side,reported_price,reported_quantity,confirm_timestamp,received_at,is_synthetic,injected_break_type
coinbase:1073148940,CONFIRM-COI-1073148940,coinbase,BTC-USD,buy,68690.4,0.01468716,2026-08-19T16:27:11.562634+00:00,2026-08-19T16:27:11.562634+00:00,1,none
coinbase:1073148941,CONFIRM-COI-1073148941,coinbase,BTC-USD,buy,68690.4,0.02990883,2026-08-19T16:29:18.314535+00:00,2026-08-19T16:29:18.314535+00:00,1,none
coinbase:1073148942,CONFIRM-COI-1073148942,coinbase,BTC-USD,buy,68690.4,0.02570253,2026-08-19T16:25:14.813716+00:00,2026-08-19T16:25:14.813716+00:00,1,none
coinbase:1073148943,CONFIRM-COI-1073148943,coinbase,BTC-USD,buy,68690.4,0.01835895,2026-08-19T16:25:47.347112+00:00,2026-08-19T16:25:47.347112+00:00,1,none
coinbase:1073148944,CONFIRM-COI-1073148944,coinbase,BTC-USD,buy,68690.4,0.029682,2026-08-19T16:18:50.959972+00:00,2026-08-19T16:18:50.959972+00:00,1,quantity_mismatch
coinbase:1073148945,CONFIRM-COI-1073148945,coinbase,BTC-USD,buy,68690.4,0.05702289,2026-08-19T16:21:16.428507+00:00,2026-08-19T16:21:16.428507+00:00,1,none
coinbase:1073148946,CONFIRM-COI-1073148946,coinbase,BTC-USD,buy,68690.4,0.07138181,2026-08-19T16:27:41.811960+00:00,2026-08-19T16:27:41.811960+00:00,1,none
coinbase:1073148947,CONFIRM-COI-1073148947,coinbase,BTC-USD,buy,68690.4,0.0061742,2026-08-19T16:31:02.347452+00:00,2026-08-19T16:31:02.347452+00:00,1,none
coinbase:1073148949,CONFIRM-COI-1073148949,coinbase,BTC-USD,buy,68690.4,0.0127,2026-08-19T16:21:38.569819+00:00,2026-08-19T16:21:38.569819+00:00,1,none
coinbase:1073148948,CONFIRM-COI-1073148948,coinbase,BTC-USD,buy,68690.4,0.00915243,2026-08-19T16:32:42.557350+00:00,2026-08-19T16:32:42.557350+00:00,1,none
binance:6582458413,CONFIRM-BIN-6582458413,binance,BTCUSDT,sell,68462.68159799,0.02111,2026-08-19T16:24:00.802599+00:00,2026-08-19T16:24:00.802599+00:00,1,price_mismatch
binance:6582458439,CONFIRM-BIN-6582458439,binance,BTCUSDT,sell,68718.07,0.00048,2026-08-19T16:25:24.868844+00:00,2026-08-19T16:25:24.868844+00:00,1,none
binance:6582458445,CONFIRM-BIN-6582458445,binance,BTCUSDT,sell,68717.51,8e-05,2026-08-19T16:30:55.292299+00:00,2026-08-19T16:30:55.292299+00:00,1,none
binance:6582458446,CONFIRM-BIN-6582458446,binance,BTCUSDT,sell,68717.3,0.00145,2026-08-19T16:24:31.505221+00:00,2026-08-19T16:24:31.505221+00:00,1,none
binance:6582458447,CONFIRM-BIN-6582458447,binance,BTCUSDT,sell,68717.2,0.00018,2026-08-19T16:25:55.356092+00:00,2026-08-19T16:25:55.356092+00:00,1,none
binance:6582458448,CONFIRM-BIN-6582458448,binance,BTCUSDT,sell,68716.89,8e-05,2026-08-19T16:18:02.470656+00:00,2026-08-19T16:18:02.470656+00:00,1,none
binance:6582458449,CONFIRM-BIN-6582458449,binance,BTCUSDT,sell,68715.78,9e-05,2026-08-19T16:19:02.614026+00:00,2026-08-19T16:19:02.614026+00:00,1,none
binance:6582458450,CONFIRM-BIN-6582458450,binance,BTCUSDT,sell,68715.72,0.00024,2026-08-19T16:24:14.187508+00:00,2026-08-19T16:24:14.187508+00:00,1,none
binance:6582458453,CONFIRM-BIN-6582458453,binance,BTCUSDT,sell,68715.71,0.03944,2026-08-19T16:20:10.957518+00:00,2026-08-19T16:20:10.957518+00:00,1,none
binance:6582458474,CONFIRM-BIN-6582458474,binance,BTCUSDT,sell,68715.7,0.00064,2026-08-19T16:26:46.374726+00:00,2026-08-19T16:26:46.374726+00:00,1,none
binance:6582458482,CONFIRM-BIN-6582458482,binance,BTCUSDT,sell,68715.02,8e-05,2026-08-19T16:24:51.420503+00:00,2026-08-19T16:24:51.420503+00:00,1,none
binance:6582458483,CONFIRM-BIN-6582458483,binance,BTCUSDT,sell,68714.99,0.00024,2026-08-19T16:19:26.754439+00:00,2026-08-19T16:19:26.754439+00:00,1,none
binance:6582458486,CONFIRM-BIN-6582458486,binance,BTCUSDT,sell,69112.14789963,0.02039,2026-08-19T16:29:34.164193+00:00,2026-08-19T16:29:34.164193+00:00,1,price_mismatch
binance:6582458504,CONFIRM-BIN-6582458504,binance,BTCUSDT,sell,68714.97,0.00064,2026-08-19T16:18:19.216015+00:00,2026-08-19T16:18:19.216015+00:00,1,none
binance:6582458512,CONFIRM-BIN-6582458512,binance,BTCUSDT,sell,68712.89,0.00016,2026-08-19T16:18:05.438685+00:00,2026-08-19T16:18:05.438685+00:00,1,none
binance:6582458514,CONFIRM-BIN-6582458514,binance,BTCUSDT,sell,68712.69,0.00011,2026-08-19T16:30:52.281420+00:00,2026-08-19T16:30:52.281420+00:00,1,none
binance:6582458515,CONFIRM-BIN-6582458515,binance,BTCUSDT,sell,68712.62,0.00024,2026-08-19T16:32:13.571999+00:00,2026-08-19T16:32:13.571999+00:00,1,none
binance:6582458518,CONFIRM-BIN-6582458518,binance,BTCUSDT,sell,68712.61,0.05912,2026-08-19T16:25:53.507601+00:00,2026-08-19T16:25:53.507601+00:00,1,none
binance:6582458523,CONFIRM-BIN-6582458523,binance,BTCUSDT,sell,68712.06,0.00024,2026-08-19T16:31:29.763637+00:00,2026-08-19T16:31:29.763637+00:00,1,none
kraken:105348628,CONFIRM-KRA-105348628,kraken,XBTUSD,sell,68692.5,0.00072789,2026-08-19T16:20:33.253194+00:00,2026-08-19T16:20:33.253194+00:00,1,none
kraken:105348629,CONFIRM-KRA-105348629,kraken,XBTUSD,sell,68692.5,0.001,2026-08-19T16:23:22.143126+00:00,2026-08-19T16:23:22.143126+00:00,1,none
kraken:105348630,CONFIRM-KRA-105348630,kraken,XBTUSD,sell,68692.5,0.078,2026-08-19T16:19:24.899150+00:00,2026-08-19T16:19:24.899150+00:00,1,none
coinbase:1073148952,CONFIRM-COI-1073148952,coinbase,BTC-USD,buy,68685.0,0.01,2026-08-19T16:31:37.337077+00:00,2026-08-19T16:31:37.337077+00:00,1,none
coinbase:1073148951,CONFIRM-COI-1073148951,coinbase,BTC-USD,buy,68685.82,1.7e-05,2026-08-19T16:18:34.000566+00:00,2026-08-19T16:18:34.000566+00:00,1,none
coinbase:1073148950,CONFIRM-COI-1073148950,coinbase,BTC-USD,buy,68689.04,1.7e-05,2026-08-19T16:19:50.510720+00:00,2026-08-19T16:19:50.510720+00:00,1,none
coinbase:1073148954,CONFIRM-COI-1073148954,coinbase,BTC-USD,sell,68689.05,0.06901322,2026-08-22T06:37:08.246984+00:00,2026-08-22T06:37:08.246984+00:00,1,timing_breach
coinbase:1073148953,CONFIRM-COI-1073148953,coinbase,BTC-USD,sell,68689.05,0.06699,2026-08-19T16:29:13.025688+00:00,2026-08-19T16:29:13.025688+00:00,1,none
binance:6582458526,CONFIRM-BIN-6582458526,binance,BTCUSDT,sell,68712.05,0.0004,2026-08-19T16:30:46.532603+00:00,2026-08-19T16:30:46.532603+00:00,1,none
coinbase:1073148955,CONFIRM-COI-1073148955,coinbase,BTC-USD,buy,68682.6,6e-08,2026-08-19T16:18:02.716910+00:00,2026-08-19T16:18:02.716910+00:00,1,none
binance:6582458527,CONFIRM-BIN-6582458527,binance,BTCUSDT,sell,68712.05,0.0021,2026-08-19T16:29:45.223774+00:00,2026-08-19T16:29:45.223774+00:00,1,none
binance:6582458552,CONFIRM-BIN-6582458552,binance,BTCUSDT,buy,68712.04,0.00056,2026-08-19T16:20:15.010084+00:00,2026-08-19T16:20:15.010084+00:00,1,side_mismatch
binance:6582458559,CONFIRM-BIN-6582458559,binance,BTCUSDT,sell,68711.84,0.00024,2026-08-19T16:29:00.269156+00:00,2026-08-19T16:29:00.269156+00:00,1,none
binance:6582458562,CONFIRM-BIN-6582458562,binance,BTCUSDT,sell,68711.83,0.02919,2026-08-19T16:25:51.794902+00:00,2026-08-19T16:25:51.794902+00:00,1,none
binance:6582458564,CONFIRM-BIN-6582458564,binance,BTCUSDT,sell,68711.82,0.00042,2026-08-19T16:32:06.799599+00:00,2026-08-19T16:32:06.799599+00:00,1,none
binance:6582458565,CONFIRM-BIN-6582458565,binance,BTCUSDT,sell,68711.79,8e-05,2026-08-19T16:32:24.027836+00:00,2026-08-19T16:32:24.027836+00:00,1,none
binance:6582458566,CONFIRM-BIN-6582458566,binance,BTCUSDT,sell,68711.42,0.00024,2026-08-19T16:18:41.880587+00:00,2026-08-19T16:18:41.880587+00:00,1,none
binance:6582458569,CONFIRM-BIN-6582458569,binance,BTCUSDT,sell,68711.41,0.00032,2026-08-19T16:26:28.934449+00:00,2026-08-19T16:26:28.934449+00:00,1,none
binance:6582458573,CONFIRM-BIN-6582458573,binance,BTCUSDT,sell,68711.4,0.02255,2026-08-19T16:29:22.678141+00:00,2026-08-19T16:29:22.678141+00:00,1,none
binance:6582458575,CONFIRM-BIN-6582458575,binance,BTCUSDT,sell,68710.98,0.00016,2026-08-19T16:26:35.883657+00:00,2026-08-19T16:26:35.883657+00:00,1,none
binance:6582458577,CONFIRM-BIN-6582458577,binance,BTCUSDT,sell,68710.27,0.0005,2026-08-19T16:22:09.692567+00:00,2026-08-19T16:22:09.692567+00:00,1,none
binance:6582458582,CONFIRM-BIN-6582458582,binance,BTCUSDT,sell,68709.96,0.0025,2026-08-19T16:30:59.247579+00:00,2026-08-19T16:30:59.247579+00:00,1,none
binance:6582458583,CONFIRM-BIN-6582458583,binance,BTCUSDT,sell,68709.83,0.00024,2026-08-19T16:28:50.598367+00:00,2026-08-19T16:28:50.598367+00:00,1,none
binance:6582458586,CONFIRM-BIN-6582458586,binance,BTCUSDT,sell,68709.82,8e-05,2026-08-19T16:30:43.414045+00:00,2026-08-19T16:30:43.414045+00:00,1,none
binance:6582458587,CONFIRM-BIN-6582458587,binance,BTCUSDT,sell,68410.71719336,0.00024,2026-08-19T16:22:59.514644+00:00,2026-08-19T16:22:59.514644+00:00,1,price_mismatch
binance:6582458590,CONFIRM-BIN-6582458590,binance,BTCUSDT,sell,68709.66,0.05854,2026-08-19T16:19:48.709986+00:00,2026-08-19T16:19:48.709986+00:00,1,none
binance:6582458592,CONFIRM-BIN-6582458592,binance,BTCUSDT,sell,68709.27,0.0002,2026-08-19T16:24:04.583654+00:00,2026-08-19T16:24:04.583654+00:00,1,none
binance:6582458595,CONFIRM-BIN-6582458595,binance,BTCUSDT,buy,68709.28,0.00019,2026-08-19T16:30:42.640465+00:00,2026-08-19T16:30:42.640465+00:00,1,none
binance:6582458596,CONFIRM-BIN-6582458596,binance,BTCUSDT,sell,68709.27,0.00071,2026-08-19T16:20:06.321079+00:00,2026-08-19T16:20:06.321079+00:00,1,none
binance:6582458605,CONFIRM-BIN-6582458605,binance,BTCUSDT,sell,68709.27,2e-05,2026-08-19T16:27:42.286139+00:00,2026-08-19T16:27:42.286139+00:00,1,none
binance:6582458606,CONFIRM-BIN-6582458606,binance,BTCUSDT,sell,68709.26,0.0004,2026-08-19T16:30:33.877810+00:00,2026-08-19T16:30:33.877810+00:00,1,none
binance:6582458611,CONFIRM-BIN-6582458611,binance,BTCUSDT,sell,68709.24,0.00073,2026-08-19T16:20:23.936263+00:00,2026-08-19T16:20:23.936263+00:00,1,none
binance:6582458620,CONFIRM-BIN-6582458620,binance,BTCUSDT,sell,67786.3782412,8e-05,2026-08-19T16:24:42.838689+00:00,2026-08-19T16:24:42.838689+00:00,1,price_mismatch
binance:6582458621,CONFIRM-BIN-6582458621,binance,BTCUSDT,sell,68708.1,0.00016,2026-08-19T16:23:25.853128+00:00,2026-08-19T16:23:25.853128+00:00,1,none
binance:6582458623,CONFIRM-BIN-6582458623,binance,BTCUSDT,sell,68706.92,0.00074,2026-08-19T16:23:08.031415+00:00,2026-08-19T16:23:08.031415+00:00,1,none
binance:6582458632,CONFIRM-BIN-6582458632,binance,BTCUSDT,sell,68706.91,0.00016,2026-08-19T16:19:27.741964+00:00,2026-08-19T16:19:27.741964+00:00,1,none
binance:6582458634,CONFIRM-BIN-6582458634,binance,BTCUSDT,sell,68706.87,0.01888,2026-08-19T16:24:25.337824+00:00,2026-08-19T16:24:25.337824+00:00,1,none
binance:6582458648,CONFIRM-BIN-6582458648,binance,BTCUSDT,sell,68706.86,0.00064,2026-08-19T16:19:02.043465+00:00,2026-08-19T16:19:02.043465+00:00,1,none
binance:6582458656,CONFIRM-BIN-6582458656,binance,BTCUSDT,sell,68706.53,0.00365,2026-08-19T16:20:08.976739+00:00,2026-08-19T16:20:08.976739+00:00,1,none
binance:6582458658,CONFIRM-BIN-6582458658,binance,BTCUSDT,sell,68705.79,0.00117,2026-08-19T16:30:57.220272+00:00,2026-08-19T16:30:57.220272+00:00,1,none
binance:6582458672,CONFIRM-BIN-6582458672,binance,BTCUSDT,sell,68705.78,0.00032,2026-08-19T16:25:58.046368+00:00,2026-08-19T16:25:58.046368+00:00,1,none
binance:6582458676,CONFIRM-BIN-6582458676,binance,BTCUSDT,sell,68705.33,8e-05,2026-08-19T16:30:54.993563+00:00,2026-08-19T16:30:54.993563+00:00,1,none
binance:6582458677,CONFIRM-BIN-6582458677,binance,BTCUSDT,sell,68705.28,8e-05,2026-08-19T16:30:39.249346+00:00,2026-08-19T16:30:39.249346+00:00,1,none
binance:6582458678,CONFIRM-BIN-6582458678,binance,BTCUSDT,sell,68704.85,7.873e-05,2026-08-19T16:32:31.067539+00:00,2026-08-19T16:32:31.067539+00:00,1,quantity_mismatch
binance:6582458679,CONFIRM-BIN-6582458679,binance,BTCUSDT,sell,68704.52,0.00024,2026-08-19T16:25:10.154124+00:00,2026-08-19T16:25:10.154124+00:00,1,none
binance:6582458682,CONFIRM-BIN-6582458682,binance,BTCUSDT,sell,68704.51,0.14614,2026-08-19T16:29:57.635364+00:00,2026-08-19T16:29:57.635364+00:00,1,none
binance:6582458690,CONFIRM-BIN-6582458690,binance,BTCUSDT,sell,68703.85,0.00016,2026-08-19T16:20:32.357080+00:00,2026-08-19T16:20:32.357080+00:00,1,none
binance:6582458692,CONFIRM-BIN-6582458692,binance,BTCUSDT,sell,68703.39,0.00024,2026-08-19T16:23:15.066204+00:00,2026-08-19T16:23:15.066204+00:00,1,none
binance:6582458695,CONFIRM-BIN-6582458695,binance,BTCUSDT,sell,68703.38,0.00026,2026-08-19T16:32:43.023172+00:00,2026-08-19T16:32:43.023172+00:00,1,none
binance:6582458698,CONFIRM-BIN-6582458698,binance,BTCUSDT,sell,68703.37,8e-05,2026-08-19T16:23:39.794244+00:00,2026-08-19T16:23:39.794244+00:00,1,none
binance:6582458699,CONFIRM-BIN-6582458699,binance,BTCUSDT,sell,68703.34,0.0006,2026-08-19T16:27:01.458054+00:00,2026-08-19T16:27:01.458054+00:00,1,none
coinbase:1073148956,CONFIRM-COI-1073148956,coinbase,BTC-USD,sell,68682.61,0.02257907,2026-08-19T16:31:46.897680+00:00,2026-08-19T16:31:46.897680+00:00,1,none
coinbase:1073148957,CONFIRM-COI-1073148957,coinbase,BTC-USD,sell,68682.61,4.65e-06,2026-08-19T16:30:09.272003+00:00,2026-08-19T16:30:09.272003+00:00,1,none
coinbase:1073148959,CONFIRM-COI-1073148959,coinbase,BTC-USD,buy,68680.0,0.01,2026-08-19T16:30:44.840628+00:00,2026-08-19T16:30:44.840628+00:00,1,none
coinbase:1073148958,CONFIRM-COI-1073148958,coinbase,BTC-USD,buy,68682.6,1.694e-05,2026-08-19T16:19:19.993321+00:00,2026-08-19T16:19:19.993321+00:00,1,none
binance:6582458706,CONFIRM-BIN-6582458706,binance,BTCUSDT,sell,68703.34,0.00137,2026-08-19T16:31:31.984984+00:00,2026-08-19T16:31:31.984984+00:00,1,none
binance:6582458723,CONFIRM-BIN-6582458723,binance,BTCUSDT,sell,68703.33,0.00048,2026-08-19T16:22:10.587542+00:00,2026-08-19T16:22:10.587542+00:00,1,none
binance:6582458729,CONFIRM-BIN-6582458729,binance,BTCUSDT,buy,68703.18,0.00026,2026-08-19T16:18:43.322699+00:00,2026-08-19T16:18:43.322699+00:00,1,side_mismatch
binance:6582458732,CONFIRM-BIN-6582458732,binance,BTCUSDT,sell,68702.7,9.01e-05,2026-08-19T16:22:42.006846+00:00,2026-08-19T16:22:42.006846+00:00,1,quantity_mismatch
binance:6582458733,CONFIRM-BIN-6582458733,binance,BTCUSDT,sell,68702.1,8e-05,2026-08-19T16:22:10.308669+00:00,2026-08-19T16:22:10.308669+00:00,1,none
coinbase:1073148964,CONFIRM-COI-1073148964,coinbase,BTC-USD,buy,68674.38,0.11776716,2026-08-19T16:32:14.529423+00:00,2026-08-19T16:32:14.529423+00:00,1,none
coinbase:1073148963,CONFIRM-COI-1073148963,coinbase,BTC-USD,buy,68675.0,0.01,2026-08-19T16:29:09.214760+00:00,2026-08-19T16:29:09.214760+00:00,1,none
coinbase:1073148962,CONFIRM-COI-1073148962,coinbase,BTC-USD,buy,68675.32,0.00023223,2026-08-19T16:21:20.406512+00:00,2026-08-19T16:21:20.406512+00:00,1,none
coinbase:1073148961,CONFIRM-COI-1073148961,coinbase,BTC-USD,buy,68752.42490705,1.7e-05,2026-08-19T16:18:48.739074+00:00,2026-08-19T16:18:48.739074+00:00,1,price_mismatch
coinbase:1073148960,CONFIRM-COI-1073148960,coinbase,BTC-USD,buy,68679.38,1.7e-05,2026-08-19T16:22:33.565351+00:00,2026-08-19T16:22:33.565351+00:00,1,none
coinbase:1073148965,CONFIRM-COI-1073148965,coinbase,BTC-USD,sell,68679.17,1.4e-07,2026-08-19T16:24:03.882296+00:00,2026-08-19T16:24:03.882296+00:00,1,none
kraken:105348631,CONFIRM-KRA-105348631,kraken,XBTUSD,sell,68677.8,0.06,2026-08-19T16:26:58.542104+00:00,2026-08-19T16:26:58.542104+00:00,1,none
coinbase:1073148967,CONFIRM-COI-1073148967,coinbase,BTC-USD,buy,68670.0,0.00061289,2026-08-19T16:27:16.019852+00:00,2026-08-19T16:27:16.019852+00:00,1,none
coinbase:1073148966,CONFIRM-COI-1073148966,coinbase,BTC-USD,buy,68672.94,1.7e-05,2026-08-19T16:23:36.831721+00:00,2026-08-19T16:23:36.831721+00:00,1,none
coinbase:1073148968,CONFIRM-COI-1073148968,coinbase,BTC-USD,buy,68670.0,0.00354572,2026-08-19T16:30:33.282784+00:00,2026-08-19T16:30:33.282784+00:00,1,none
coinbase:1073148969,CONFIRM-COI-1073148969,coinbase,BTC-USD,buy,68670.0,0.00096184,2026-08-19T16:23:27.123382+00:00,2026-08-19T16:23:27.123382+00:00,1,none
coinbase:1073148970,CONFIRM-COI-1073148970,coinbase,BTC-USD,buy,68669.72,1.7e-05,2026-08-19T16:22:08.067426+00:00,2026-08-19T16:22:08.067426+00:00,1,none
coinbase:1073148971,CONFIRM-COI-1073148971,coinbase,BTC-USD,buy,68672.94,0.0510148,2026-08-19T16:26:59.821223+00:00,2026-08-19T16:26:59.821223+00:00,1,none
coinbase:1073148972,CONFIRM-COI-1073148972,coinbase,BTC-USD,sell,68671.87,1e-08,2026-08-19T16:29:02.439492+00:00,2026-08-19T16:29:02.439492+00:00,1,quantity_mismatch
binance:6582458734,CONFIRM-BIN-6582458734,binance,BTCUSDT,sell,68701.91,0.00147,2026-08-19T16:18:44.988159+00:00,2026-08-19T16:18:44.988159+00:00,1,none
binance:6582458752,CONFIRM-BIN-6582458752,binance,BTCUSDT,sell,68701.9,0.00056,2026-08-19T16:19:46.566983+00:00,2026-08-19T16:19:46.566983+00:00,1,none
binance:6582458759,CONFIRM-BIN-6582458759,binance,BTCUSDT,sell,68701.43,0.00016,2026-08-19T16:26:29.730129+00:00,2026-08-19T16:26:29.730129+00:00,1,none
binance:6582458761,CONFIRM-BIN-6582458761,binance,BTCUSDT,sell,68701.21,0.001,2026-08-19T16:24:40.983364+00:00,2026-08-19T16:24:40.983364+00:00,1,none
binance:6582458762,CONFIRM-BIN-6582458762,binance,BTCUSDT,sell,68700.95,0.00016,2026-08-19T16:19:35.016070+00:00,2026-08-19T16:19:35.016070+00:00,1,none
binance:6582458764,CONFIRM-BIN-6582458764,binance,BTCUSDT,sell,68700.0,0.00901,2026-08-19T16:28:06.997884+00:00,2026-08-19T16:28:06.997884+00:00,1,none
binance:6582458769,CONFIRM-BIN-6582458769,binance,BTCUSDT,sell,68699.99,0.10941,2026-08-19T16:22:40.334291+00:00,2026-08-19T16:22:40.334291+00:00,1,none
binance:6582458773,CONFIRM-BIN-6582458773,binance,BTCUSDT,sell,68699.5,0.00024,2026-08-19T16:18:38.050309+00:00,2026-08-19T16:18:38.050309+00:00,1,none
binance:6582458776,CONFIRM-BIN-6582458776,binance,BTCUSDT,sell,68699.49,0.05795,2026-08-19T16:31:14.405765+00:00,2026-08-19T16:31:14.405765+00:00,1,none
binance:6582458780,CONFIRM-BIN-6582458780,binance,BTCUSDT,sell,68698.87,8e-05,2026-08-19T16:32:04.414312+00:00,2026-08-19T16:32:04.414312+00:00,1,none
binance:6582458781,CONFIRM-BIN-6582458781,binance,BTCUSDT,sell,68698.0,0.00147,2026-08-19T16:22:47.322917+00:00,2026-08-19T16:22:47.322917+00:00,1,none
binance:6582458799,CONFIRM-BIN-6582458799,binance,BTCUSDT,sell,68697.99,0.00178,2026-08-19T16:31:21.515414+00:00,2026-08-19T16:31:21.515414+00:00,1,none
binance:6582458821,CONFIRM-BIN-6582458821,binance,BTCUSDT,sell,68697.98,0.00048,2026-08-19T16:17:53.629735+00:00,2026-08-19T16:17:53.629735+00:00,1,none
binance:6582458827,CONFIRM-BIN-6582458827,binance,BTCUSDT,sell,68696.51,0.00032,2026-08-19T16:25:07.236860+00:00,2026-08-19T16:25:07.236860+00:00,1,none
binance:6582458831,CONFIRM-BIN-6582458831,binance,BTCUSDT,sell,68418.99934764,8e-05,2026-08-19T16:25:22.146318+00:00,2026-08-19T16:25:22.146318+00:00,1,price_mismatch
binance:6582458832,CONFIRM-BIN-6582458832,binance,BTCUSDT,sell,68696.41,0.00018,2026-08-19T16:24:31.165948+00:00,2026-08-19T16:24:31.165948+00:00,1,none
binance:6582458833,CONFIRM-BIN-6582458833,binance,BTCUSDT,sell,68696.16,9e-05,2026-08-19T16:21:13.624689+00:00,2026-08-19T16:21:13.624689+00:00,1,none
binance:6582458835,CONFIRM-BIN-6582458835,binance,BTCUSDT,sell,68695.56,0.00024,2026-08-19T16:32:14.457287+00:00,2026-08-19T16:32:14.457287+00:00,1,none
binance:6582458838,CONFIRM-BIN-6582458838,binance,BTCUSDT,sell,68695.55,0.00138,2026-08-19T16:22:39.467574+00:00,2026-08-19T16:22:39.467574+00:00,1,none
binance:6582458855,CONFIRM-BIN-6582458855,binance,BTCUSDT,sell,68695.54,0.00048,2026-08-19T16:18:43.619974+00:00,2026-08-19T16:18:43.619974+00:00,1,none
binance:6582458861,CONFIRM-BIN-6582458861,binance,BTCUSDT,sell,68695.23,8e-05,2026-08-19T16:20:13.938973+00:00,2026-08-19T16:20:13.938973+00:00,1,none
binance:6582458862,CONFIRM-BIN-6582458862,binance,BTCUSDT,sell,68694.56,8e-05,2026-08-19T16:19:15.647584+00:00,2026-08-19T16:19:15.647584+00:00,1,none
binance:6582458863,CONFIRM-BIN-6582458863,binance,BTCUSDT,sell,68693.1,0.05702,2026-08-19T16:25:30.002559+00:00,2026-08-19T16:25:30.002559+00:00,1,none
binance:6582458864,CONFIRM-BIN-6582458864,binance,BTCUSDT,sell,68692.41,8e-05,2026-08-19T16:32:30.787659+00:00,2026-08-19T16:32:30.787659+00:00,1,none
binance:6582458865,CONFIRM-BIN-6582458865,binance,BTCUSDT,sell,68691.99,0.00011,2026-08-19T16:28:37.423752+00:00,2026-08-19T16:28:37.423752+00:00,1,none
binance:6582458866,CONFIRM-BIN-6582458866,binance,BTCUSDT,sell,68691.95,0.00024,2026-08-19T16:32:33.553431+00:00,2026-08-19T16:32:33.553431+00:00,1,none
binance:6582458869,CONFIRM-BIN-6582458869,binance,BTCUSDT,sell,68691.94,8e-05,2026-08-19T16:28:12.429495+00:00,2026-08-19T16:28:12.429495+00:00,1,none
binance:6582458870,CONFIRM-BIN-6582458870,binance,BTCUSDT,sell,68691.14,0.0004,2026-08-19T16:27:21.840255+00:00,2026-08-19T16:27:21.840255+00:00,1,none
binance:6582458875,CONFIRM-BIN-6582458875,binance,BTCUSDT,sell,68691.13,0.00041,2026-08-22T04:13:56.444655+00:00,2026-08-22T04:13:56.444655+00:00,1,timing_breach
binance:6582458880,CONFIRM-BIN-6582458880,binance,BTCUSDT,sell,68690.4,8e-05,2026-08-19T16:19:24.559529+00:00,2026-08-19T16:19:24.559529+00:00,1,none
binance:6582458881,CONFIRM-BIN-6582458881,binance,BTCUSDT,sell,67690.85042418,8e-05,2026-08-19T16:25:14.311993+00:00,2026-08-19T16:25:14.311993+00:00,1,price_mismatch
binance:6582458882,CONFIRM-BIN-6582458882,binance,BTCUSDT,sell,68690.05,0.00016,2026-08-19T16:18:30.757608+00:00,2026-08-19T16:18:30.757608+00:00,1,none
binance:6582458884,CONFIRM-BIN-6582458884,binance,BTCUSDT,sell,68689.65,9e-05,2026-08-19T16:32:28.209930+00:00,2026-08-19T16:32:28.209930+00:00,1,none
binance:6582458885,CONFIRM-BIN-6582458885,binance,BTCUSDT,sell,68689.62,8.918e-05,2026-08-19T16:21:06.984155+00:00,2026-08-19T16:21:06.984155+00:00,1,quantity_mismatch
binance:6582458886,CONFIRM-BIN-6582458886,binance,BTCUSDT,sell,68689.48,0.00018,2026-08-19T16:24:56.598609+00:00,2026-08-19T16:24:56.598609+00:00,1,none
binance:6582458887,CONFIRM-BIN-6582458887,binance,BTCUSDT,sell,68689.4,0.00024,2026-08-19T16:20:03.555321+00:00,2026-08-19T16:20:03.555321+00:00,1,none
binance:6582458890,CONFIRM-BIN-6582458890,binance,BTCUSDT,sell,68689.39,0.01872,2026-08-19T16:26:16.194084+00:00,2026-08-19T16:26:16.194084+00:00,1,none
binance:6582458891,CONFIRM-BIN-6582458891,binance,BTCUSDT,sell,68689.39,9e-05,2026-08-19T16:26:36.030523+00:00,2026-08-19T16:26:36.030523+00:00,1,none
coinbase:1073148974,CONFIRM-COI-1073148974,coinbase,BTC-USD,buy,68665.4,0.0127,2026-08-19T16:25:30.708598+00:00,2026-08-19T16:25:30.708598+00:00,1,none
coinbase:1073148973,CONFIRM-COI-1073148973,coinbase,BTC-USD,buy,68666.5,1.7e-05,2026-08-19T16:20:55.170753+00:00,2026-08-19T16:20:55.170753+00:00,1,none
coinbase:1073148976,CONFIRM-COI-1073148976,coinbase,BTC-USD,buy,68665.0,0.01,2026-08-19T16:20:08.443334+00:00,2026-08-19T16:20:08.443334+00:00,1,none
coinbase:1073148975,CONFIRM-COI-1073148975,coinbase,BTC-USD,buy,68665.08,5e-08,2026-08-19T16:30:34.869376+00:00,2026-08-19T16:30:34.869376+00:00,1,none
coinbase:1073148979,CONFIRM-COI-1073148979,coinbase,BTC-USD,buy,68660.0,0.00102128,2026-08-19T16:23:29.517953+00:00,2026-08-19T16:23:29.517953+00:00,1,none
coinbase:1073148978,CONFIRM-COI-1073148978,coinbase,BTC-USD,buy,68660.06,1.715e-05,2026-08-19T16:29:59.491545+00:00,2026-08-19T16:29:59.491545+00:00,1,quantity_mismatch
coinbase:1073148977,CONFIRM-COI-1073148977,coinbase,BTC-USD,buy,68663.28,1.7e-05,2026-08-19T16:20:06.566028+00:00,2026-08-19T16:20:06.566028+00:00,1,none
