trade_id_ref,clearing_ref,reported_venue,reported_symbol,reported_side,reported_price,reported_quantity,statement_date,received_at,is_synthetic,injected_break_type
binance:6582453738,CLEARING-BIN-6582453738,binance,BTCUSDT,sell,68697.07000000,0.00040000,2026-08-19,2026-08-19T19:41:14.107860+00:00,1,none
binance:6582453739,CLEARING-BIN-6582453739,binance,BTCUSDT,sell,68697.07000000,0.00010000,2026-08-19,2026-08-19T20:21:17.742198+00:00,1,none
binance:6582453740,CLEARING-BIN-6582453740,binance,BTCUSDT,sell,68697.07000000,0.00018000,2026-08-19,2026-08-19T18:53:27.003261+00:00,1,none
coinbase:1073147866,CLEARING-COI-1073147866,coinbase,BTC-USD,buy,68662.09000000,0.00000013,2026-08-19,2026-08-19T17:29:46.479314+00:00,1,none
binance:6582453741,CLEARING-BIN-6582453741,binance,BTCUSDT,buy,68697.08000000,0.01455000,2026-08-19,2026-08-19T17:26:25.996075+00:00,1,none
binance:6582453742,CLEARING-BIN-6582453742,binance,BTCUSDT,buy,68697.08000000,0.00280000,2026-08-19,2026-08-19T21:47:44.099268+00:00,1,none
binance:6582453743,CLEARING-BIN-6582453743,binance,BTCUSDT,sell,68697.07000000,0.00249000,2026-08-19,2026-08-19T17:49:33.606290+00:00,1,none
coinbase:1073147870,CLEARING-COI-1073147870,coinbase,BTC-USD,buy,68662.09000000,0.02199261,2026-08-19,2026-08-19T21:52:07.940840+00:00,1,none
coinbase:1073147869,CLEARING-COI-1073147869,coinbase,BTC-USD,buy,68662.09000000,0.00006849,2026-08-19,2026-08-19T18:26:12.261233+00:00,1,quantity_mismatch
coinbase:1073147868,CLEARING-COI-1073147868,coinbase,BTC-USD,buy,68662.10000000,0.06340000,2026-08-19,2026-08-19T20:57:50.590845+00:00,1,none
coinbase:1073147867,CLEARING-COI-1073147867,coinbase,BTC-USD,buy,68662.10000000,0.00145971,2026-08-19,2026-08-19T17:37:25.740763+00:00,1,none
coinbase:1073147871,CLEARING-COI-1073147871,coinbase,BTC-USD,sell,68662.10000000,0.00054984,2026-08-19,2026-08-19T19:04:43.692927+00:00,1,none
kraken:105348512,CLEARING-KRA-105348512,kraken,XBTUSD,buy,68658.00000000,0.00081853,2026-08-19,2026-08-19T21:40:56.547541+00:00,1,none
kraken:105348513,CLEARING-KRA-105348513,kraken,XBTUSD,buy,68658.00000000,0.00010000,2026-08-19,2026-08-19T21:25:55.674929+00:00,1,none
kraken:105348514,CLEARING-KRA-105348514,kraken,XBTUSD,buy,68658.00000000,0.00072825,2026-08-19,2026-08-19T18:41:20.454555+00:00,1,none
kraken:105348515,CLEARING-KRA-105348515,kraken,XBTUSD,buy,68658.00000000,0.05000000,2026-08-19,2026-08-19T20:14:34.451653+00:00,1,none
kraken:105348516,CLEARING-KRA-105348516,kraken,XBTUSD,sell,68658.00000000,0.03772658,2026-08-19,2026-08-19T19:10:38.421925+00:00,1,side_mismatch
kraken:105348517,CLEARING-KRA-105348517,kraken,XBTUSD,buy,68658.00000000,0.05720000,2026-08-19,2026-08-19T19:39:33.634500+00:00,1,none
kraken:105348518,CLEARING-KRA-105348518,kraken,XBTUSD,buy,68658.00000000,0.05318557,2026-08-19,2026-08-19T21:07:42.658236+00:00,1,none
kraken:105348519,CLEARING-KRA-105348519,kraken,XBTUSD,buy,68658.10000000,0.12500000,2026-08-19,2026-08-19T18:17:11.274899+00:00,1,none
kraken:105348520,CLEARING-KRA-105348520,kraken,XBTUSD,buy,68659.00000000,0.00200000,2026-08-19,2026-08-19T18:22:18.327667+00:00,1,none
kraken:105348521,CLEARING-KRA-105348521,kraken,XBTUSD,buy,68659.90000000,0.72822803,2026-08-19,2026-08-19T17:06:46.840950+00:00,1,none
kraken:105348522,CLEARING-KRA-105348522,kraken,XBTUSD,buy,68661.40000000,0.00145600,2026-08-19,2026-08-19T17:49:28.911965+00:00,1,none
kraken:105348523,CLEARING-KRA-105348523,kraken,XBTUSD,buy,68662.30000000,0.14686511,2026-08-19,2026-08-19T19:30:04.644645+00:00,1,none
kraken:105348524,CLEARING-KRA-105348524,kraken,XBTUSD,buy,68664.70000000,0.00005100,2026-08-19,2026-08-19T19:36:10.188201+00:00,1,none
kraken:105348525,CLEARING-KRA-105348525,kraken,XBTUSD,buy,68666.80000000,0.00024627,2026-08-19,2026-08-19T19:52:20.603898+00:00,1,quantity_mismatch
kraken:105348526,CLEARING-KRA-105348526,kraken,XBTUSD,buy,68666.80000000,0.00032800,2026-08-19,2026-08-19T20:07:06.055722+00:00,1,none
kraken:105348527,CLEARING-KRA-105348527,kraken,XBTUSD,buy,68667.30000000,0.24987628,2026-08-19,2026-08-19T16:47:54.422631+00:00,1,none
coinbase:1073147873,CLEARING-COI-1073147873,coinbase,BTC-USD,buy,68658.03000000,0.01061258,2026-08-19,2026-08-19T20:02:07.054886+00:00,1,none
coinbase:1073147874,CLEARING-COI-1073147874,coinbase,BTC-USD,sell,68662.61000000,0.00000001,2026-08-19,2026-08-19T19:35:56.607859+00:00,1,none
binance:6582453744,CLEARING-BIN-6582453744,binance,BTCUSDT,sell,68697.07000000,0.00053000,2026-08-19,2026-08-19T20:44:30.738490+00:00,1,none
coinbase:1073147875,CLEARING-COI-1073147875,coinbase,BTC-USD,buy,68660.29000000,0.00000027,2026-08-19,2026-08-19T21:28:02.339810+00:00,1,none
binance:6582453745,CLEARING-BIN-6582453745,binance,BTCUSDT,sell,68697.07000000,0.00344000,2026-08-19,2026-08-19T18:15:19.962113+00:00,1,none
coinbase:1073147879,CLEARING-COI-1073147879,coinbase,BTC-USD,sell,68658.11000000,0.14501305,2026-08-19,2026-08-19T18:00:37.247177+00:00,1,side_mismatch
coinbase:1073147878,CLEARING-COI-1073147878,coinbase,BTC-USD,buy,68658.29000000,0.17428519,2026-08-19,2026-08-19T18:23:01.941311+00:00,1,none
coinbase:1073147877,CLEARING-COI-1073147877,coinbase,BTC-USD,buy,68661.29000000,0.06340000,2026-08-19,2026-08-19T21:57:35.954876+00:00,1,none
coinbase:1073147876,CLEARING-COI-1073147876,coinbase,BTC-USD,buy,68661.29000000,0.04400000,2026-08-19,2026-08-19T17:30:36.277645+00:00,1,none
kraken:105348528,CLEARING-KRA-105348528,kraken,XBTUSD,buy,68658.00000000,0.00036412,2026-08-19,2026-08-19T17:03:43.552912+00:00,1,none
coinbase:1073147880,CLEARING-COI-1073147880,coinbase,BTC-USD,sell,68662.60000000,0.00000001,2026-08-19,2026-08-19T22:13:16.279536+00:00,1,none
coinbase:1073147881,CLEARING-COI-1073147881,coinbase,BTC-USD,buy,68659.04000000,0.00000017,2026-08-19,2026-08-19T17:25:03.941334+00:00,1,none
coinbase:1073147882,CLEARING-COI-1073147882,coinbase,BTC-USD,buy,68659.04000000,0.00041500,2026-08-19,2026-08-19T20:15:30.626614+00:00,1,none
binance:6582453746,CLEARING-BIN-6582453746,binance,BTCUSDT,sell,68697.07000000,0.33897000,2026-08-19,2026-08-19T18:33:49.846070+00:00,1,none
binance:6582453782,CLEARING-BIN-6582453782,binance,BTCUSDT,sell,68697.06000000,0.00023000,2026-08-19,2026-08-19T21:38:26.451478+00:00,1,none
binance:6582453785,CLEARING-BIN-6582453785,binance,BTCUSDT,sell,68697.06000000,0.00065000,2026-08-19,2026-08-19T17:30:49.031683+00:00,1,none
binance:6582453794,CLEARING-BIN-6582453794,binance,BTCUSDT,sell,68695.81000000,0.00040000,2026-08-19,2026-08-19T18:24:02.449701+00:00,1,none
binance:6582453799,CLEARING-BIN-6582453799,binance,BTCUSDT,sell,68695.80000000,0.00016000,2026-08-19,2026-08-19T20:13:17.437032+00:00,1,none
binance:6582453802,CLEARING-BIN-6582453802,binance,BTCUSDT,sell,68695.63000000,0.00055000,2026-08-19,2026-08-19T20:47:46.960208+00:00,1,none
binance:6582453808,CLEARING-BIN-6582453808,binance,BTCUSDT,sell,68695.52000000,0.00008000,2026-08-19,2026-08-19T18:11:12.068795+00:00,1,none
binance:6582453814,CLEARING-BIN-6582453814,binance,BTCUSDT,sell,68694.77000000,0.00872000,2026-08-19,2026-08-19T21:33:09.564389+00:00,1,none
binance:6582453819,CLEARING-BIN-6582453819,binance,BTCUSDT,sell,68694.76000000,0.05816000,2026-08-19,2026-08-19T19:59:12.094057+00:00,1,none
binance:6582453820,CLEARING-BIN-6582453820,binance,BTCUSDT,sell,68694.76000000,0.00060000,2026-08-19,2026-08-19T20:33:48.208742+00:00,1,none
binance:6582453821,CLEARING-BIN-6582453821,binance,BTCUSDT,sell,68694.76000000,0.00292000,2026-08-19,2026-08-19T18:11:38.959343+00:00,1,none
binance:6582453839,CLEARING-BIN-6582453839,binance,BTCUSDT,sell,68694.75000000,0.00032000,2026-08-19,2026-08-19T20:06:09.490460+00:00,1,none
binance:6582453843,CLEARING-BIN-6582453843,binance,BTCUSDT,sell,68694.72000000,0.00674000,2026-08-19,2026-08-19T19:12:38.785812+00:00,1,none
binance:6582453844,CLEARING-BIN-6582453844,binance,BTCUSDT,sell,68694.76000000,0.03220000,2026-08-19,2026-08-19T17:54:01.113928+00:00,1,none
binance:6582453846,CLEARING-BIN-6582453846,binance,BTCUSDT,sell,68694.76000000,0.00020000,2026-08-19,2026-08-19T21:29:56.308440+00:00,1,none
binance:6582453847,CLEARING-BIN-6582453847,binance,BTCUSDT,sell,68694.76000000,0.00099000,2026-08-19,2026-08-19T19:13:55.433934+00:00,1,none
binance:6582453859,CLEARING-BIN-6582453859,binance,BTCUSDT,sell,68694.76000000,0.00025000,2026-08-19,2026-08-19T19:09:54.818543+00:00,1,none
binance:6582453862,CLEARING-BIN-6582453862,binance,BTCUSDT,sell,68694.75000000,0.00056000,2026-08-19,2026-08-19T19:24:47.864366+00:00,1,none
binance:6582453869,CLEARING-BIN-6582453869,binance,BTCUSDT,sell,68694.73000000,0.00024000,2026-08-19,2026-08-19T19:18:19.452230+00:00,1,none
binance:6582453872,CLEARING-BIN-6582453872,binance,BTCUSDT,sell,68694.72000000,0.00040000,2026-08-19,2026-08-19T17:44:50.516933+00:00,1,none
binance:6582453877,CLEARING-BIN-6582453877,binance,BTCUSDT,sell,68694.72000000,0.00008000,2026-08-19,2026-08-19T21:58:01.959170+00:00,1,none
binance:6582453878,CLEARING-BIN-6582453878,binance,BTCUSDT,sell,68694.71000000,0.00032000,2026-08-19,2026-08-19T18:19:48.005090+00:00,1,none
binance:6582453882,CLEARING-BIN-6582453882,binance,BTCUSDT,sell,68694.63000000,0.00032000,2026-08-19,2026-08-19T21:38:51.539257+00:00,1,none
binance:6582453886,CLEARING-BIN-6582453886,binance,BTCUSDT,sell,68694.54000000,0.00016000,2026-08-19,2026-08-19T20:33:33.392143+00:00,1,none
binance:6582453888,CLEARING-BIN-6582453888,binance,BTCUSDT,sell,68694.15000000,0.00008000,2026-08-19,2026-08-19T17:34:05.271727+00:00,1,none
binance:6582453889,CLEARING-BIN-6582453889,binance,BTCUSDT,sell,68693.78000000,0.00016000,2026-08-19,2026-08-19T19:16:53.007363+00:00,1,none
binance:6582453891,CLEARING-BIN-6582453891,binance,BTCUSDT,sell,68693.77000000,0.00016000,2026-08-19,2026-08-19T18:59:33.114058+00:00,1,none
binance:6582453893,CLEARING-BIN-6582453893,binance,BTCUSDT,sell,68693.23000000,0.00024000,2026-08-19,2026-08-19T17:32:01.896647+00:00,1,none
binance:6582453896,CLEARING-BIN-6582453896,binance,BTCUSDT,sell,68693.22000000,0.00008000,2026-08-19,2026-08-19T16:50:36.941878+00:00,1,none
binance:6582453897,CLEARING-BIN-6582453897,binance,BTCUSDT,sell,68693.13000000,0.00072000,2026-08-20,2026-08-20T21:33:37.665997+00:00,1,timing_breach
coinbase:1073147883,CLEARING-COI-1073147883,coinbase,BTC-USD,sell,68657.77000000,0.00000001,2026-08-19,2026-08-19T21:55:10.244154+00:00,1,none
kraken:105348529,CLEARING-KRA-105348529,kraken,XBTUSD,buy,68658.00000000,0.00036413,2026-08-19,2026-08-19T21:00:52.011625+00:00,1,none
kraken:105348530,CLEARING-KRA-105348530,kraken,XBTUSD,buy,68658.00000000,0.00306504,2026-08-19,2026-08-19T21:56:27.930780+00:00,1,none
binance:6582453908,CLEARING-BIN-6582453908,binance,BTCUSDT,sell,68692.85000000,0.00860000,2026-08-19,2026-08-19T21:08:13.253600+00:00,1,none
binance:6582453938,CLEARING-BIN-6582453938,binance,BTCUSDT,sell,68692.84000000,0.02973000,2026-08-19,2026-08-19T19:45:42.655334+00:00,1,none
binance:6582453939,CLEARING-BIN-6582453939,binance,BTCUSDT,sell,68692.84000000,0.00065000,2026-08-19,2026-08-19T21:28:07.588232+00:00,1,none
binance:6582453948,CLEARING-BIN-6582453948,binance,BTCUSDT,sell,68692.41000000,0.00008000,2026-08-22,2026-08-22T04:44:35.006725+00:00,1,timing_breach
binance:6582453949,CLEARING-BIN-6582453949,binance,BTCUSDT,sell,68692.04000000,0.00040000,2026-08-19,2026-08-19T21:15:49.933466+00:00,1,none
binance:6582453954,CLEARING-BIN-6582453954,binance,BTCUSDT,sell,68690.55000000,0.00016000,2026-08-19,2026-08-19T19:24:46.113993+00:00,1,none
binance:6582453956,CLEARING-BIN-6582453956,binance,BTCUSDT,sell,68690.54000000,0.00016000,2026-08-19,2026-08-19T19:46:05.551484+00:00,1,none
binance:6582453958,CLEARING-BIN-6582453958,binance,BTCUSDT,sell,68690.51000000,0.00024000,2026-08-19,2026-08-19T19:46:07.263534+00:00,1,none
binance:6582453961,CLEARING-BIN-6582453961,binance,BTCUSDT,sell,68817.30205196,0.02046000,2026-08-19,2026-08-19T17:20:34.542573+00:00,1,price_mismatch
binance:6582453980,CLEARING-BIN-6582453980,binance,BTCUSDT,sell,68690.49000000,0.00024000,2026-08-19,2026-08-19T19:03:46.370505+00:00,1,none
binance:6582453986,CLEARING-BIN-6582453986,binance,BTCUSDT,sell,68690.36000000,0.00010000,2026-08-19,2026-08-19T18:01:31.904793+00:00,1,none
binance:6582453988,CLEARING-BIN-6582453988,binance,BTCUSDT,sell,68690.36000000,0.01996000,2026-08-19,2026-08-19T18:43:19.275256+00:00,1,none
binance:6582454001,CLEARING-BIN-6582454001,binance,BTCUSDT,sell,68690.35000000,0.00032000,2026-08-19,2026-08-19T21:50:53.219169+00:00,1,none
binance:6582454005,CLEARING-BIN-6582454005,binance,BTCUSDT,sell,68690.20000000,0.00032000,2026-08-19,2026-08-19T20:33:21.711509+00:00,1,none
binance:6582454009,CLEARING-BIN-6582454009,binance,BTCUSDT,sell,68690.03000000,0.00008000,2026-08-19,2026-08-19T21:44:15.709108+00:00,1,none
binance:6582454010,CLEARING-BIN-6582454010,binance,BTCUSDT,sell,68689.48000000,0.00018000,2026-08-19,2026-08-19T22:13:40.946458+00:00,1,none
binance:6582454011,CLEARING-BIN-6582454011,binance,BTCUSDT,sell,68689.41000000,0.00008000,2026-08-19,2026-08-19T22:02:21.775467+00:00,1,none
binance:6582454012,CLEARING-BIN-6582454012,binance,BTCUSDT,sell,68689.18000000,0.00008000,2026-08-19,2026-08-19T17:11:54.279841+00:00,1,none
binance:6582454013,CLEARING-BIN-6582454013,binance,BTCUSDT,sell,68688.57000000,0.00016000,2026-08-19,2026-08-19T18:45:41.512506+00:00,1,none
coinbase:1073147884,CLEARING-COI-1073147884,coinbase,BTC-USD,sell,68656.85000000,0.00293059,2026-08-19,2026-08-19T17:14:42.903426+00:00,1,none
coinbase:1073147889,CLEARING-COI-1073147889,coinbase,BTC-USD,buy,68920.75047354,0.00000110,2026-08-19,2026-08-19T19:41:47.314399+00:00,1,price_mismatch
coinbase:1073147888,CLEARING-COI-1073147888,coinbase,BTC-USD,buy,68655.00000000,0.00000350,2026-08-19,2026-08-19T20:30:56.577286+00:00,1,none
coinbase:1073147887,CLEARING-COI-1073147887,coinbase,BTC-USD,buy,68655.00000000,0.01000000,2026-08-19,2026-08-19T20:26:55.810737+00:00,1,none
coinbase:1073147886,CLEARING-COI-1073147886,coinbase,BTC-USD,buy,68655.01000000,0.00000110,2026-08-19,2026-08-19T21:16:31.536105+00:00,1,none
coinbase:1073147885,CLEARING-COI-1073147885,coinbase,BTC-USD,buy,68656.84000000,0.00001700,2026-08-19,2026-08-19T17:21:01.464458+00:00,1,none
coinbase:1073147890,CLEARING-COI-1073147890,coinbase,BTC-USD,sell,68653.63000000,0.00000001,2026-08-19,2026-08-19T20:25:06.121483+00:00,1,none
coinbase:1073147891,CLEARING-COI-1073147891,coinbase,BTC-USD,buy,68653.62000000,0.00000018,2026-08-19,2026-08-19T21:14:16.117075+00:00,1,none
coinbase:1073147895,CLEARING-COI-1073147895,coinbase,BTC-USD,buy,68653.49000000,0.00000110,2026-08-19,2026-08-19T17:11:56.026464+00:00,1,none
coinbase:1073147893,CLEARING-COI-1073147893,coinbase,BTC-USD,buy,68653.62000000,0.06340000,2026-08-19,2026-08-19T17:35:47.040882+00:00,1,none
coinbase:1073147892,CLEARING-COI-1073147892,coinbase,BTC-USD,buy,68653.62000000,0.00001682,2026-08-19,2026-08-19T18:32:24.979376+00:00,1,none
coinbase:1073147896,CLEARING-COI-1073147896,coinbase,BTC-USD,sell,68652.19000000,0.00000001,2026-08-19,2026-08-19T20:44:46.634629+00:00,1,none
binance:6582454014,CLEARING-BIN-6582454014,binance,BTCUSDT,buy,68688.58000000,0.00083000,2026-08-19,2026-08-19T19:24:37.005861+00:00,1,none
coinbase:1073147897,CLEARING-COI-1073147897,coinbase,BTC-USD,buy,68651.00000000,0.00000002,2026-08-19,2026-08-19T17:34:28.574752+00:00,1,quantity_mismatch
binance:6582454015,CLEARING-BIN-6582454015,binance,BTCUSDT,buy,68688.58000000,0.00700000,2026-08-19,2026-08-19T17:28:49.382788+00:00,1,none
coinbase:1073147898,CLEARING-COI-1073147898,coinbase,BTC-USD,sell,68652.15000000,0.00000001,2026-08-19,2026-08-19T18:43:05.859336+00:00,1,none
binance:6582454016,CLEARING-BIN-6582454016,binance,BTCUSDT,sell,68688.57000000,0.00073000,2026-08-19,2026-08-19T19:25:33.730290+00:00,1,none
binance:6582454017,CLEARING-BIN-6582454017,binance,BTCUSDT,sell,68688.57000000,0.00077000,2026-08-19,2026-08-19T20:05:18.736686+00:00,1,none
coinbase:1073147899,CLEARING-COI-1073147899,coinbase,BTC-USD,buy,68651.12000000,0.00000007,2026-08-19,2026-08-19T17:32:21.172173+00:00,1,none
binance:6582454018,CLEARING-BIN-6582454018,binance,BTCUSDT,buy,68688.58000000,0.00700000,2026-08-19,2026-08-19T21:50:52.183087+00:00,1,none
coinbase:1073147900,CLEARING-COI-1073147900,coinbase,BTC-USD,sell,68651.13000000,0.00000001,2026-08-19,2026-08-19T19:48:01.362224+00:00,1,none
coinbase:1073147901,CLEARING-COI-1073147901,coinbase,BTC-USD,sell,68651.13000000,0.00028302,2026-08-19,2026-08-19T19:29:17.972699+00:00,1,none
binance:6582454019,CLEARING-BIN-6582454019,binance,BTCUSDT,sell,68688.57000000,0.00010000,2026-08-19,2026-08-19T18:02:40.889397+00:00,1,none
binance:6582454021,CLEARING-BIN-6582454021,binance,BTCUSDT,sell,68688.57000000,0.03033000,2026-08-21,2026-08-21T17:34:20.881375+00:00,1,timing_breach
binance:6582454046,CLEARING-BIN-6582454046,binance,BTCUSDT,sell,68688.56000000,0.00064000,2026-08-19,2026-08-19T21:14:28.205335+00:00,1,none
binance:6582454054,CLEARING-BIN-6582454054,binance,BTCUSDT,sell,68686.23000000,0.00024000,2026-08-19,2026-08-19T17:15:32.177347+00:00,1,none
binance:6582454057,CLEARING-BIN-6582454057,binance,BTCUSDT,sell,68686.22000000,0.05969000,2026-08-19,2026-08-19T17:53:49.560398+00:00,1,none
binance:6582454059,CLEARING-BIN-6582454059,binance,BTCUSDT,sell,68685.95000000,0.00017000,2026-08-19,2026-08-19T18:46:20.112158+00:00,1,none
binance:6582454061,CLEARING-BIN-6582454061,binance,BTCUSDT,sell,68685.79000000,0.00016000,2026-08-19,2026-08-19T17:30:49.759054+00:00,1,none
binance:6582454063,CLEARING-BIN-6582454063,binance,BTCUSDT,buy,68685.09000000,0.00011000,2026-08-19,2026-08-19T21:47:29.590173+00:00,1,side_mismatch
binance:6582454064,CLEARING-BIN-6582454064,binance,BTCUSDT,sell,68684.26000000,0.00008000,2026-08-19,2026-08-19T21:27:01.340584+00:00,1,none
binance:6582454065,CLEARING-BIN-6582454065,binance,BTCUSDT,sell,68683.68000000,0.00024000,2026-08-19,2026-08-19T17:32:43.739675+00:00,1,none
binance:6582454068,CLEARING-BIN-6582454068,binance,BTCUSDT,sell,68683.67000000,0.00024000,2026-08-19,2026-08-19T21:22:22.620254+00:00,1,none
binance:6582454071,CLEARING-BIN-6582454071,binance,BTCUSDT,sell,68683.36000000,0.00048000,2026-08-19,2026-08-19T21:54:05.190980+00:00,1,none
binance:6582454072,CLEARING-BIN-6582454072,binance,BTCUSDT,sell,68683.33000000,0.00016000,2026-08-19,2026-08-19T17:56:17.223900+00:00,1,none
binance:6582454074,CLEARING-BIN-6582454074,binance,BTCUSDT,sell,68683.08000000,0.00009000,2026-08-19,2026-08-19T20:53:15.132142+00:00,1,none
binance:6582454075,CLEARING-BIN-6582454075,binance,BTCUSDT,buy,68683.06000000,0.00291000,2026-08-19,2026-08-19T20:36:21.082592+00:00,1,side_mismatch
binance:6582454076,CLEARING-BIN-6582454076,binance,BTCUSDT,sell,68682.72000000,0.00017000,2026-08-19,2026-08-19T20:48:39.638092+00:00,1,none
binance:6582454078,CLEARING-BIN-6582454078,binance,BTCUSDT,sell,68682.68000000,0.00008000,2026-08-19,2026-08-19T19:06:53.857086+00:00,1,none
binance:6582454079,CLEARING-BIN-6582454079,binance,BTCUSDT,sell,68682.59000000,0.00023928,2026-08-19,2026-08-19T19:24:05.790080+00:00,1,quantity_mismatch
binance:6582454082,CLEARING-BIN-6582454082,binance,BTCUSDT,sell,68682.58000000,0.00117000,2026-08-19,2026-08-19T17:38:56.453286+00:00,1,none
binance:6582454089,CLEARING-BIN-6582454089,binance,BTCUSDT,sell,68682.56000000,0.00024000,2026-08-19,2026-08-19T17:33:21.918354+00:00,1,none
binance:6582454092,CLEARING-BIN-6582454092,binance,BTCUSDT,sell,68682.55000000,0.06864000,2026-08-19,2026-08-19T16:50:51.682464+00:00,1,none
binance:6582454097,CLEARING-BIN-6582454097,binance,BTCUSDT,sell,68682.54000000,0.00008000,2026-08-19,2026-08-19T19:04:11.222422+00:00,1,none
binance:6582454098,CLEARING-BIN-6582454098,binance,BTCUSDT,sell,68682.46000000,0.00008000,2026-08-19,2026-08-19T19:21:45.965800+00:00,1,none
binance:6582454099,CLEARING-BIN-6582454099,binance,BTCUSDT,sell,68682.45000000,0.04375000,2026-08-19,2026-08-19T19:40:48.134747+00:00,1,none
binance:6582454101,CLEARING-BIN-6582454101,binance,BTCUSDT,sell,68682.44000000,0.00008000,2026-08-19,2026-08-19T19:21:54.277112+00:00,1,none
binance:6582454102,CLEARING-BIN-6582454102,binance,BTCUSDT,sell,68682.43000000,0.02628000,2026-08-19,2026-08-19T19:13:15.302002+00:00,1,none
binance:6582454104,CLEARING-BIN-6582454104,binance,BTCUSDT,sell,68682.42000000,0.02008000,2026-08-19,2026-08-19T16:51:06.170508+00:00,1,none
binance:6582454106,CLEARING-BIN-6582454106,binance,BTCUSDT,buy,68682.00000000,0.00008000,2026-08-19,2026-08-19T17:06:32.639814+00:00,1,side_mismatch
binance:6582454107,CLEARING-BIN-6582454107,binance,BTCUSDT,sell,68681.95000000,0.00008000,2026-08-19,2026-08-19T20:06:07.261257+00:00,1,none
binance:6582454108,CLEARING-BIN-6582454108,binance,BTCUSDT,sell,68681.70000000,0.00009000,2026-08-19,2026-08-19T17:39:39.530002+00:00,1,none
binance:6582454109,CLEARING-BIN-6582454109,binance,BTCUSDT,sell,68681.54000000,0.00001000,2026-08-19,2026-08-19T19:06:32.315157+00:00,1,none
binance:6582454110,CLEARING-BIN-6582454110,binance,BTCUSDT,sell,68681.54000000,0.00047000,2026-08-19,2026-08-19T19:16:39.694919+00:00,1,none
binance:6582454111,CLEARING-BIN-6582454111,binance,BTCUSDT,sell,68680.84000000,0.00008000,2026-08-19,2026-08-19T18:11:54.100331+00:00,1,none
binance:6582454112,CLEARING-BIN-6582454112,binance,BTCUSDT,sell,68680.82000000,0.00008000,2026-08-19,2026-08-19T18:27:44.096394+00:00,1,none
binance:6582454113,CLEARING-BIN-6582454113,binance,BTCUSDT,sell,68680.56000000,0.08767000,2026-08-19,2026-08-19T21:54:07.338634+00:00,1,none
binance:6582454115,CLEARING-BIN-6582454115,binance,BTCUSDT,sell,68680.56000000,0.06257000,2026-08-19,2026-08-19T17:17:04.967197+00:00,1,none
binance:6582454121,CLEARING-BIN-6582454121,binance,BTCUSDT,sell,68679.77000000,0.00008000,2026-08-19,2026-08-19T22:00:35.870123+00:00,1,none
binance:6582454122,CLEARING-BIN-6582454122,binance,BTCUSDT,sell,68679.49000000,0.00017000,2026-08-19,2026-08-19T18:58:52.591993+00:00,1,none
binance:6582454124,CLEARING-BIN-6582454124,binance,BTCUSDT,sell,68679.20000000,0.00007932,2026-08-19,2026-08-19T21:16:12.488945+00:00,1,quantity_mismatch
binance:6582454125,CLEARING-BIN-6582454125,binance,BTCUSDT,sell,68679.11000000,0.00017000,2026-08-19,2026-08-19T18:30:05.779276+00:00,1,none
binance:6582454127,CLEARING-BIN-6582454127,binance,BTCUSDT,sell,68678.92000000,0.01599000,2026-08-19,2026-08-19T21:19:44.246860+00:00,1,none
binance:6582454128,CLEARING-BIN-6582454128,binance,BTCUSDT,sell,68678.83000000,0.00009000,2026-08-19,2026-08-19T21:11:50.741360+00:00,1,none
binance:6582454129,CLEARING-BIN-6582454129,binance,BTCUSDT,sell,68678.78000000,0.00008000,2026-08-19,2026-08-19T17:51:00.289668+00:00,1,none
binance:6582454130,CLEARING-BIN-6582454130,binance,BTCUSDT,sell,68678.29000000,0.00008000,2026-08-21,2026-08-21T21:13:55.884873+00:00,1,timing_breach
binance:6582454131,CLEARING-BIN-6582454131,binance,BTCUSDT,sell,68678.19000000,0.00011000,2026-08-19,2026-08-19T16:55:59.991425+00:00,1,none
binance:6582454132,CLEARING-BIN-6582454132,binance,BTCUSDT,sell,68678.00000000,0.02899000,2026-08-19,2026-08-19T19:45:27.668717+00:00,1,none
binance:6582454133,CLEARING-BIN-6582454133,binance,BTCUSDT,sell,68678.00000000,0.01519530,2026-08-19,2026-08-19T17:48:41.951427+00:00,1,quantity_mismatch
binance:6582454134,CLEARING-BIN-6582454134,binance,BTCUSDT,sell,68677.89000000,0.02699000,2026-08-19,2026-08-19T21:53:22.821791+00:00,1,none
binance:6582454135,CLEARING-BIN-6582454135,binance,BTCUSDT,sell,68677.89000000,0.00010000,2026-08-19,2026-08-19T17:14:48.404223+00:00,1,none
binance:6582454136,CLEARING-BIN-6582454136,binance,BTCUSDT,sell,68677.89000000,0.01491000,2026-08-19,2026-08-19T17:01:33.140857+00:00,1,none
binance:6582454137,CLEARING-BIN-6582454137,binance,BTCUSDT,sell,68677.40000000,0.00008000,2026-08-19,2026-08-19T19:26:24.003410+00:00,1,none
binance:6582454138,CLEARING-BIN-6582454138,binance,BTCUSDT,sell,68867.69558119,0.00008000,2026-08-19,2026-08-19T16:49:32.503869+00:00,1,price_mismatch
binance:6582454139,CLEARING-BIN-6582454139,binance,BTCUSDT,sell,68677.25000000,0.01058000,2026-08-19,2026-08-19T18:19:56.188161+00:00,1,none
binance:6582454140,CLEARING-BIN-6582454140,binance,BTCUSDT,sell,68677.25000000,0.02742000,2026-08-19,2026-08-19T17:51:03.322389+00:00,1,none
binance:6582454141,CLEARING-BIN-6582454141,binance,BTCUSDT,sell,68677.15000000,0.01320000,2026-08-19,2026-08-19T20:46:13.249872+00:00,1,none
