event_type,entity_type,entity_ref,event_at,details
BREAK_RESOLVED,trade_stage,coinbase:1073148526|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148528|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148533|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,kraken:105348590|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582456836|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148561|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148564|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,kraken:105348597|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148586|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148619|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148637|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148655|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582456920|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582456921|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148674|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148675|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148695|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148703|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457131|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457134|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457228|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148732|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457255|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457256|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457291|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457316|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457470|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457527|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457550|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457554|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148774|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,kraken:105348614|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,kraken:105348619|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457573|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457660|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457758|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457788|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457809|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457812|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457829|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148807|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457889|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457893|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148837|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457911|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582457913|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458043|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148857|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458118|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148869|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148878|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458152|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148888|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148898|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148903|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148908|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148905|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458229|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458382|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458411|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458523|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148961|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458831|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458887|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458962|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582458981|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073148998|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149001|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149008|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149015|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459075|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459103|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459133|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459134|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459221|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459324|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459362|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459369|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459434|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459451|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149043|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459545|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459565|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459578|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459585|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149098|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149102|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149104|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459632|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459722|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459750|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459818|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459859|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149161|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582459998|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460153|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460200|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460228|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460230|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149221|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460247|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149247|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460275|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460330|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149270|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149272|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460400|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460410|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460452|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460523|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149297|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149308|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460664|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460671|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460710|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149314|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149330|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460830|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582460989|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461070|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461083|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461110|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149397|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461217|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461227|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149428|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149434|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149438|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461330|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149456|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461396|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461557|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461562|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461627|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461656|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461674|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461697|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461716|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149539|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461722|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149551|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461809|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149572|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149575|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461842|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149594|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461898|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149617|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149629|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461963|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149645|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582461997|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462140|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462146|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149703|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462194|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462343|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462380|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462384|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462385|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462434|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462435|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462438|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462457|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,kraken:105348708|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462466|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149801|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462542|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462590|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462641|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462723|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462727|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462737|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462749|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462752|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149840|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149860|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149862|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149871|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149873|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,kraken:105348717|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,kraken:105348720|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,kraken:105348724|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149890|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149904|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149923|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582462964|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073149987|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073150010|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582463202|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073150023|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073150070|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,coinbase:1073150072|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
BREAK_RESOLVED,trade_stage,binance:6582463507|clearing,2026-08-19T00:00:00+00:00,resolution_days=0; final_tier=TIER1_NORMAL
