trade_id_ref,gl_account,debit_credit,amount,currency,posted_at,posting_status
coinbase:1073148835,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:25:06.375564+00:00,posted
binance:6582457897,binance:BTCUSDT,D,7.56,USD,2026-08-19T19:27:46.134060+00:00,posted
binance:6582457898,binance:BTCUSDT,D,68.75,USD,2026-08-19T23:04:56.523001+00:00,posted
coinbase:1073148836,coinbase:BTC-USD,D,0.00,USD,2026-08-19T19:27:59.237740+00:00,posted
binance:6582457899,binance:BTCUSDT,C,15.81,USD,2026-08-19T20:19:32.160224+00:00,posted
coinbase:1073148837,coinbase:BTC-USD,C,0.00,USD,2026-08-21T11:15:01.724468+00:00,posted
binance:6582457900,binance:BTCUSDT,C,395.99,USD,2026-08-19T19:50:09.982192+00:00,posted
binance:6582457901,binance:BTCUSDT,C,224.12,USD,2026-08-19T22:47:03.143814+00:00,posted
binance:6582457902,binance:BTCUSDT,C,320.37,USD,2026-08-19T22:12:24.712007+00:00,posted
binance:6582457903,binance:BTCUSDT,D,618.74,USD,2026-08-19T23:00:38.403733+00:00,posted
binance:6582457904,binance:BTCUSDT,D,756.23,USD,2026-08-19T19:41:15.408201+00:00,posted
coinbase:1073148838,coinbase:BTC-USD,D,0.72,USD,2026-08-19T21:39:59.343011+00:00,posted
coinbase:1073148839,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:51:46.610955+00:00,posted
coinbase:1073148840,coinbase:BTC-USD,C,297.09,USD,2026-08-19T22:57:36.877640+00:00,posted
coinbase:1073148841,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:39:57.821450+00:00,posted
binance:6582457905,binance:BTCUSDT,C,105.87,USD,2026-08-19T22:57:26.022064+00:00,posted
coinbase:1073148842,coinbase:BTC-USD,D,0.04,USD,2026-08-22T09:15:42.940938+00:00,posted
coinbase:1073148843,coinbase:BTC-USD,D,0.01,USD,2026-08-19T19:50:27.171426+00:00,posted
binance:6582457906,binance:BTCUSDT,D,165.68,USD,2026-08-19T23:02:56.982929+00:00,posted
coinbase:1073148844,coinbase:BTC-USD,C,0.00,USD,2026-08-21T05:54:53.677454+00:00,posted
coinbase:1073148845,coinbase:BTC-USD,D,400.21,USD,2026-08-19T20:02:32.373998+00:00,posted
coinbase:1073148847,coinbase:BTC-USD,D,55.51,USD,2026-08-19T23:48:57.852462+00:00,posted
coinbase:1073148846,coinbase:BTC-USD,D,19.79,USD,2026-08-19T23:02:05.386371+00:00,posted
binance:6582457907,binance:BTCUSDT,D,9.62,USD,2026-08-19T22:19:44.865161+00:00,posted
coinbase:1073148848,coinbase:BTC-USD,D,0.01,USD,2026-08-19T19:01:33.732991+00:00,posted
binance:6582457908,binance:BTCUSDT,C,89.37,USD,2026-08-19T18:48:56.540464+00:00,posted
coinbase:1073148851,coinbase:BTC-USD,D,872.77,USD,2026-08-20T00:13:38.623971+00:00,posted
coinbase:1073148850,coinbase:BTC-USD,D,420.00,USD,2026-08-19T22:21:47.501684+00:00,posted
coinbase:1073148849,coinbase:BTC-USD,D,18.76,USD,2026-08-19T23:24:05.787065+00:00,posted
kraken:105348621,kraken:XBTUSD,D,40.15,USD,2026-08-19T23:32:10.845989+00:00,posted
kraken:105348622,kraken:XBTUSD,D,6.87,USD,2026-08-21T22:50:18.369800+00:00,posted
kraken:105348623,kraken:XBTUSD,D,68.69,USD,2026-08-19T19:26:09.689501+00:00,posted
kraken:105348624,kraken:XBTUSD,D,4464.76,USD,2026-08-19T21:30:51.149512+00:00,posted
binance:6582457909,binance:BTCUSDT,C,22.00,USD,2026-08-19T22:47:16.031877+00:00,posted
binance:6582457910,binance:BTCUSDT,D,299.74,USD,2026-08-19T22:13:57.113653+00:00,posted
binance:6582457911,binance:BTCUSDT,D,189.06,USD,2026-08-19T20:08:54.815984+00:00,posted
binance:6582457912,binance:BTCUSDT,C,10000.15,USD,2026-08-19T21:08:11.007030+00:00,posted
binance:6582457913,binance:BTCUSDT,C,6.87,USD,2026-08-19T22:27:06.838586+00:00,posted
coinbase:1073148852,coinbase:BTC-USD,D,0.00,USD,2026-08-19T22:37:22.341868+00:00,posted
coinbase:1073148854,coinbase:BTC-USD,D,3.26,USD,2026-08-20T00:17:29.151888+00:00,posted
coinbase:1073148853,coinbase:BTC-USD,D,4196.74,USD,2026-08-19T23:28:08.185729+00:00,posted
binance:6582457915,binance:BTCUSDT,D,30.94,USD,2026-08-20T00:09:31.022212+00:00,posted
binance:6582457916,binance:BTCUSDT,C,56245.88,USD,2026-08-19T21:32:09.561526+00:00,posted
binance:6582457963,binance:BTCUSDT,C,38.50,USD,2026-08-19T21:01:59.521412+00:00,posted
binance:6582457970,binance:BTCUSDT,C,101.75,USD,2026-08-19T22:42:37.124093+00:00,posted
binance:6582457971,binance:BTCUSDT,C,5.50,USD,2026-08-19T23:55:05.402268+00:00,posted
binance:6582457972,binance:BTCUSDT,C,5.50,USD,2026-08-19T23:28:44.561856+00:00,posted
binance:6582457973,binance:BTCUSDT,C,16.50,USD,2026-08-19T19:19:07.591856+00:00,posted
binance:6582457976,binance:BTCUSDT,C,4274.64,USD,2026-08-19T20:37:52.424095+00:00,posted
binance:6582457978,binance:BTCUSDT,C,16.50,USD,2026-08-19T19:47:59.333360+00:00,posted
binance:6582457981,binance:BTCUSDT,C,7823.31,USD,2026-08-19T23:11:50.835440+00:00,posted
binance:6582457991,binance:BTCUSDT,C,158.12,USD,2026-08-19T20:18:58.472972+00:00,posted
binance:6582457999,binance:BTCUSDT,C,15.81,USD,2026-08-19T21:49:17.604081+00:00,posted
binance:6582458002,binance:BTCUSDT,C,173.24,USD,2026-08-19T23:31:16.681086+00:00,posted
binance:6582458005,binance:BTCUSDT,C,5.50,USD,2026-08-19T21:48:52.422713+00:00,posted
binance:6582458006,binance:BTCUSDT,C,38.50,USD,2026-08-19T22:35:35.027920+00:00,posted
binance:6582458013,binance:BTCUSDT,C,16.50,USD,2026-08-19T21:50:00.341569+00:00,posted
binance:6582458016,binance:BTCUSDT,C,5.50,USD,2026-08-19T23:43:10.932092+00:00,posted
binance:6582458017,binance:BTCUSDT,C,11.00,USD,2026-08-19T19:01:10.082116+00:00,posted
binance:6582458019,binance:BTCUSDT,C,351.28,USD,2026-08-19T21:06:22.869913+00:00,posted
binance:6582458020,binance:BTCUSDT,C,18.56,USD,2026-08-19T20:16:30.635156+00:00,posted
binance:6582458024,binance:BTCUSDT,C,27.50,USD,2026-08-19T19:22:58.689185+00:00,posted
binance:6582458029,binance:BTCUSDT,C,16.50,USD,2026-08-19T21:22:34.098734+00:00,posted
binance:6582458032,binance:BTCUSDT,C,5.50,USD,2026-08-19T21:46:34.376368+00:00,posted
binance:6582458033,binance:BTCUSDT,C,49.49,USD,2026-08-19T22:02:42.387320+00:00,posted
binance:6582458042,binance:BTCUSDT,C,5.50,USD,2026-08-19T23:09:46.801948+00:00,posted
binance:6582458043,binance:BTCUSDT,C,6.19,USD,2026-08-22T01:25:21.819775+00:00,posted
binance:6582458044,binance:BTCUSDT,C,16.50,USD,2026-08-19T23:33:43.986434+00:00,posted
binance:6582458047,binance:BTCUSDT,C,222.03,USD,2026-08-19T18:53:17.021713+00:00,posted
binance:6582458049,binance:BTCUSDT,C,2806.70,USD,2026-08-19T22:41:25.111632+00:00,posted
binance:6582458070,binance:BTCUSDT,C,38.50,USD,2026-08-20T00:03:37.886830+00:00,posted
binance:6582458077,binance:BTCUSDT,C,5.50,USD,2026-08-19T21:35:55.266163+00:00,posted
binance:6582458078,binance:BTCUSDT,C,7.56,USD,2026-08-19T18:49:28.186503+00:00,posted
binance:6582458079,binance:BTCUSDT,C,11.00,USD,2026-08-19T20:17:55.139382+00:00,posted
coinbase:1073148856,coinbase:BTC-USD,D,27.35,USD,2026-08-19T23:03:53.519412+00:00,posted
coinbase:1073148855,coinbase:BTC-USD,D,1.17,USD,2026-08-19T21:48:25.288295+00:00,posted
coinbase:1073148857,coinbase:BTC-USD,D,2020.20,USD,2026-08-19T19:51:14.478353+00:00,posted
coinbase:1073148864,coinbase:BTC-USD,D,16495.98,USD,2026-08-19T20:41:20.041184+00:00,posted
coinbase:1073148863,coinbase:BTC-USD,D,12802.59,USD,2026-08-19T22:02:40.785930+00:00,posted
coinbase:1073148862,coinbase:BTC-USD,D,687.10,USD,2026-08-19T20:22:39.259916+00:00,posted
coinbase:1073148861,coinbase:BTC-USD,D,524.95,USD,2026-08-19T23:30:15.108980+00:00,posted
coinbase:1073148860,coinbase:BTC-USD,D,1.17,USD,2026-08-19T21:06:23.976234+00:00,posted
coinbase:1073148859,coinbase:BTC-USD,D,419.99,USD,2026-08-19T21:31:57.546676+00:00,posted
coinbase:1073148858,coinbase:BTC-USD,D,1.06,USD,2026-08-19T21:01:33.327663+00:00,posted
coinbase:1073148865,coinbase:BTC-USD,D,419.99,USD,2026-08-19T20:11:11.679145+00:00,posted
binance:6582458081,binance:BTCUSDT,C,12312.64,USD,2026-08-19T19:48:33.908060+00:00,posted
binance:6582458109,binance:BTCUSDT,C,38.49,USD,2026-08-19T19:27:19.170264+00:00,posted
binance:6582458116,binance:BTCUSDT,C,11.00,USD,2026-08-19T19:31:26.102770+00:00,posted
binance:6582458118,binance:BTCUSDT,C,497.67,USD,2026-08-19T22:49:02.420194+00:00,posted
binance:6582458122,binance:BTCUSDT,C,12.37,USD,2026-08-19T19:31:36.269989+00:00,posted
binance:6582458123,binance:BTCUSDT,C,5.50,USD,2026-08-20T00:04:19.737293+00:00,posted
binance:6582458124,binance:BTCUSDT,C,5.50,USD,2026-08-19T22:22:50.310335+00:00,posted
binance:6582458125,binance:BTCUSDT,C,27.49,USD,2026-08-19T23:21:37.041013+00:00,posted
coinbase:1073148869,coinbase:BTC-USD,D,4.91,USD,2026-08-21T01:13:33.197120+00:00,posted
coinbase:1073148868,coinbase:BTC-USD,D,687.05,USD,2026-08-19T23:06:58.523934+00:00,posted
coinbase:1073148867,coinbase:BTC-USD,D,1.17,USD,2026-08-19T20:35:00.903723+00:00,posted
coinbase:1073148866,coinbase:BTC-USD,D,1.17,USD,2026-08-19T22:25:22.194302+00:00,posted
coinbase:1073148870,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:14:03.262366+00:00,posted
binance:6582458133,binance:BTCUSDT,D,1374.75,USD,2026-08-19T22:17:17.756124+00:00,posted
coinbase:1073148871,coinbase:BTC-USD,D,0.01,USD,2026-08-19T20:44:16.829587+00:00,posted
coinbase:1073148872,coinbase:BTC-USD,D,33.71,USD,2026-08-19T23:30:54.674380+00:00,posted
coinbase:1073148873,coinbase:BTC-USD,C,0.00,USD,2026-08-19T21:29:24.318317+00:00,posted
coinbase:1073148874,coinbase:BTC-USD,C,0.00,USD,2026-08-19T21:12:05.809911+00:00,posted
binance:6582458134,binance:BTCUSDT,C,716.24,USD,2026-08-19T21:10:43.545137+00:00,posted
coinbase:1073148875,coinbase:BTC-USD,C,0.00,USD,2026-08-19T23:05:35.941575+00:00,posted
coinbase:1073148876,coinbase:BTC-USD,D,0.00,USD,2026-08-19T22:54:41.244972+00:00,posted
coinbase:1073148877,coinbase:BTC-USD,D,0.00,USD,2026-08-19T19:55:00.488868+00:00,posted
coinbase:1073148878,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:22:31.308564+00:00,posted
kraken:105348625,kraken:XBTUSD,D,44.17,USD,2026-08-19T19:46:10.381993+00:00,posted
binance:6582458137,binance:BTCUSDT,C,1500.54,USD,2026-08-19T21:23:54.694535+00:00,posted
binance:6582458144,binance:BTCUSDT,C,100.36,USD,2026-08-19T19:09:17.532596+00:00,posted
binance:6582458145,binance:BTCUSDT,C,19.25,USD,2026-08-19T20:27:48.007661+00:00,posted
coinbase:1073148879,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:54:03.028538+00:00,posted
binance:6582458146,binance:BTCUSDT,D,19.25,USD,2026-08-19T23:24:46.318779+00:00,posted
coinbase:1073148880,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:16:43.789605+00:00,posted
coinbase:1073148881,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:12:19.940926+00:00,posted
binance:6582458147,binance:BTCUSDT,C,2422.30,USD,2026-08-19T23:05:28.961701+00:00,posted
binance:6582458149,binance:BTCUSDT,C,31.62,USD,2026-08-19T20:54:39.800659+00:00,posted
binance:6582458150,binance:BTCUSDT,D,192.46,USD,2026-08-19T21:49:49.676858+00:00,posted
binance:6582458151,binance:BTCUSDT,C,92.11,USD,2026-08-19T19:35:30.028935+00:00,posted
coinbase:1073148882,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:50:07.659378+00:00,posted
coinbase:1073148885,coinbase:BTC-USD,C,1521.33,USD,2026-08-19T19:20:22.155198+00:00,posted
coinbase:1073148884,coinbase:BTC-USD,C,2061.17,USD,2026-08-19T21:38:11.544567+00:00,posted
coinbase:1073148883,coinbase:BTC-USD,C,3366.21,USD,2026-08-19T21:00:58.781977+00:00,posted
binance:6582458152,binance:BTCUSDT,C,280.45,USD,2026-08-19T20:07:21.502263+00:00,posted
binance:6582458153,binance:BTCUSDT,C,158.78,USD,2026-08-19T23:14:57.505054+00:00,posted
binance:6582458154,binance:BTCUSDT,D,39.87,USD,2026-08-19T22:28:20.536169+00:00,posted
binance:6582458155,binance:BTCUSDT,C,52.24,USD,2026-08-19T22:10:14.499557+00:00,posted
binance:6582458156,binance:BTCUSDT,D,2000.94,USD,2026-08-19T21:42:37.776502+00:00,posted
coinbase:1073148886,coinbase:BTC-USD,C,0.00,USD,2026-08-19T21:31:46.701537+00:00,posted
coinbase:1073148887,coinbase:BTC-USD,D,1.48,USD,2026-08-19T19:36:57.557795+00:00,posted
binance:6582458157,binance:BTCUSDT,C,10804.13,USD,2026-08-19T23:01:45.250327+00:00,posted
coinbase:1073148889,coinbase:BTC-USD,D,0.01,USD,2026-08-19T20:40:23.129036+00:00,posted
coinbase:1073148890,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:49:35.563833+00:00,posted
coinbase:1073148891,coinbase:BTC-USD,C,0.00,USD,2026-08-19T22:45:39.205790+00:00,posted
coinbase:1073148892,coinbase:BTC-USD,D,0.02,USD,2026-08-19T22:37:27.150154+00:00,posted
binance:6582458160,binance:BTCUSDT,C,99.67,USD,2026-08-19T19:53:35.274858+00:00,posted
coinbase:1073148893,coinbase:BTC-USD,C,0.00,USD,2026-08-19T23:25:35.777833+00:00,posted
coinbase:1073148894,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:53:53.694930+00:00,posted
coinbase:1073148895,coinbase:BTC-USD,C,0.00,USD,2026-08-21T03:43:01.375163+00:00,posted
coinbase:1073148896,coinbase:BTC-USD,D,0.00,USD,2026-08-22T09:09:45.874697+00:00,posted
binance:6582458161,binance:BTCUSDT,C,101.04,USD,2026-08-19T21:23:19.576846+00:00,posted
kraken:105348626,kraken:XBTUSD,D,55.78,USD,2026-08-19T20:37:48.136899+00:00,posted
kraken:105348627,kraken:XBTUSD,D,44.27,USD,2026-08-20T00:03:44.774614+00:00,posted
coinbase:1073148898,coinbase:BTC-USD,D,0.00,USD,2026-08-19T20:04:06.260713+00:00,posted
coinbase:1073148899,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:55:24.759331+00:00,posted
binance:6582458162,binance:BTCUSDT,D,623.45,USD,2026-08-20T00:16:26.528867+00:00,posted
coinbase:1073148900,coinbase:BTC-USD,C,22.77,USD,2026-08-19T22:44:51.653907+00:00,posted
coinbase:1073148901,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:58:34.532170+00:00,posted
coinbase:1073148902,coinbase:BTC-USD,D,0.00,USD,2026-08-19T18:59:51.912941+00:00,posted
coinbase:1073148912,coinbase:BTC-USD,D,1000.00,USD,2026-08-19T19:27:28.737841+00:00,posted
coinbase:1073148911,coinbase:BTC-USD,D,1000.00,USD,2026-08-19T22:02:02.043498+00:00,posted
coinbase:1073148910,coinbase:BTC-USD,D,25.14,USD,2026-08-19T19:56:47.115899+00:00,posted
coinbase:1073148909,coinbase:BTC-USD,D,3785.84,USD,2026-08-19T20:05:54.092343+00:00,posted
coinbase:1073148908,coinbase:BTC-USD,D,75.00,USD,2026-08-19T23:13:34.476958+00:00,posted
coinbase:1073148907,coinbase:BTC-USD,D,17223.26,USD,2026-08-19T21:44:57.687550+00:00,posted
coinbase:1073148906,coinbase:BTC-USD,D,9107.85,USD,2026-08-19T22:58:53.276626+00:00,posted
coinbase:1073148905,coinbase:BTC-USD,D,1.40,USD,2026-08-19T22:24:41.725059+00:00,posted
coinbase:1073148904,coinbase:BTC-USD,D,872.58,USD,2026-08-19T18:49:53.104803+00:00,posted
binance:6582458163,binance:BTCUSDT,D,349.87,USD,2026-08-19T23:17:25.176271+00:00,posted
binance:6582458164,binance:BTCUSDT,C,11.00,USD,2026-08-19T21:03:41.167132+00:00,posted
binance:6582458165,binance:BTCUSDT,C,6.87,USD,2026-08-19T19:17:03.818666+00:00,posted
coinbase:1073148913,coinbase:BTC-USD,C,23.71,USD,2026-08-19T23:52:58.659414+00:00,posted
coinbase:1073148916,coinbase:BTC-USD,D,10.57,USD,2026-08-19T21:08:44.114784+00:00,posted
coinbase:1073148915,coinbase:BTC-USD,D,2.77,USD,2026-08-19T20:45:34.035227+00:00,posted
coinbase:1073148914,coinbase:BTC-USD,D,87.66,USD,2026-08-19T22:37:27.013937+00:00,posted
binance:6582458166,binance:BTCUSDT,C,2997.63,USD,2026-08-19T22:28:00.075175+00:00,posted
binance:6582458168,binance:BTCUSDT,C,7111.56,USD,2026-08-19T23:19:09.380698+00:00,posted
binance:6582458186,binance:BTCUSDT,C,8363.27,USD,2026-08-19T19:02:42.755527+00:00,posted
binance:6582458187,binance:BTCUSDT,C,6999.52,USD,2026-08-19T23:20:47.825723+00:00,posted
coinbase:1073148918,coinbase:BTC-USD,D,685.83,USD,2026-08-19T20:25:08.738351+00:00,posted
coinbase:1073148917,coinbase:BTC-USD,D,1.17,USD,2026-08-19T18:58:11.258815+00:00,posted
binance:6582458188,binance:BTCUSDT,C,25569.59,USD,2026-08-19T22:46:44.196481+00:00,posted
binance:6582458214,binance:BTCUSDT,C,22.00,USD,2026-08-19T22:57:28.240911+00:00,posted
binance:6582458218,binance:BTCUSDT,C,5.50,USD,2026-08-19T23:23:15.750635+00:00,posted
binance:6582458219,binance:BTCUSDT,C,6.19,USD,2026-08-19T22:34:48.531148+00:00,posted
binance:6582458220,binance:BTCUSDT,C,16.50,USD,2026-08-19T19:40:17.335648+00:00,posted
binance:6582458229,binance:BTCUSDT,C,11.68,USD,2026-08-19T19:23:36.555516+00:00,posted
binance:6582458231,binance:BTCUSDT,C,5.50,USD,2026-08-19T19:57:41.118474+00:00,posted
binance:6582458232,binance:BTCUSDT,C,16.50,USD,2026-08-19T19:23:34.878543+00:00,posted
binance:6582458235,binance:BTCUSDT,C,6008.01,USD,2026-08-19T23:15:57.243059+00:00,posted
binance:6582458237,binance:BTCUSDT,C,16.50,USD,2026-08-19T21:39:28.956961+00:00,posted
binance:6582458240,binance:BTCUSDT,C,1380.17,USD,2026-08-19T22:31:15.178548+00:00,posted
binance:6582458242,binance:BTCUSDT,C,20.62,USD,2026-08-19T23:55:22.408353+00:00,posted
binance:6582458248,binance:BTCUSDT,C,5.50,USD,2026-08-19T23:40:18.259378+00:00,posted
binance:6582458249,binance:BTCUSDT,C,11.00,USD,2026-08-21T22:51:48.275450+00:00,posted
binance:6582458251,binance:BTCUSDT,C,11.00,USD,2026-08-19T21:55:00.186739+00:00,posted
binance:6582458253,binance:BTCUSDT,C,5.50,USD,2026-08-19T21:08:00.522083+00:00,posted
binance:6582458254,binance:BTCUSDT,C,11.00,USD,2026-08-19T23:10:03.160498+00:00,posted
binance:6582458256,binance:BTCUSDT,C,11.68,USD,2026-08-19T20:13:40.300630+00:00,posted
binance:6582458258,binance:BTCUSDT,C,12.37,USD,2026-08-21T04:57:12.400057+00:00,posted
binance:6582458259,binance:BTCUSDT,C,5.50,USD,2026-08-19T18:54:24.322316+00:00,posted
binance:6582458260,binance:BTCUSDT,C,11.00,USD,2026-08-19T20:51:43.190344+00:00,posted
binance:6582458262,binance:BTCUSDT,C,6.19,USD,2026-08-19T23:53:47.274879+00:00,posted
binance:6582458263,binance:BTCUSDT,C,5.50,USD,2026-08-19T19:25:51.653856+00:00,posted
binance:6582458264,binance:BTCUSDT,C,6.19,USD,2026-08-19T23:45:04.225608+00:00,posted
binance:6582458265,binance:BTCUSDT,C,5.50,USD,2026-08-19T22:38:53.110613+00:00,posted
binance:6582458266,binance:BTCUSDT,C,282.48,USD,2026-08-19T19:25:08.438842+00:00,posted
binance:6582458267,binance:BTCUSDT,C,975.97,USD,2026-08-19T23:47:52.567016+00:00,posted
coinbase:1073148919,coinbase:BTC-USD,D,0.03,USD,2026-08-19T22:51:12.505455+00:00,posted
binance:6582458268,binance:BTCUSDT,C,2444.69,USD,2026-08-19T21:38:43.289770+00:00,posted
binance:6582458290,binance:BTCUSDT,C,43.99,USD,2026-08-19T20:04:17.440475+00:00,posted
binance:6582458298,binance:BTCUSDT,C,6.19,USD,2026-08-19T23:47:26.216935+00:00,posted
binance:6582458299,binance:BTCUSDT,C,16.49,USD,2026-08-19T22:08:04.439649+00:00,posted
binance:6582458302,binance:BTCUSDT,C,16.49,USD,2026-08-19T20:07:29.387736+00:00,posted
binance:6582458305,binance:BTCUSDT,C,27.49,USD,2026-08-19T20:39:42.208766+00:00,posted
binance:6582458310,binance:BTCUSDT,C,32.30,USD,2026-08-19T20:13:29.024744+00:00,posted
binance:6582458311,binance:BTCUSDT,C,32.99,USD,2026-08-19T19:32:44.155060+00:00,posted
binance:6582458312,binance:BTCUSDT,C,5.50,USD,2026-08-19T21:08:56.661995+00:00,posted
binance:6582458313,binance:BTCUSDT,C,11.68,USD,2026-08-19T19:55:32.739314+00:00,posted
binance:6582458315,binance:BTCUSDT,C,16.49,USD,2026-08-19T20:00:33.846850+00:00,posted
binance:6582458318,binance:BTCUSDT,C,5.50,USD,2026-08-19T21:38:43.302304+00:00,posted
binance:6582458319,binance:BTCUSDT,C,129.90,USD,2026-08-19T19:11:22.209576+00:00,posted
binance:6582458320,binance:BTCUSDT,C,3415.71,USD,2026-08-19T21:48:12.972335+00:00,posted
binance:6582458321,binance:BTCUSDT,C,46.05,USD,2026-08-19T20:34:00.276779+00:00,posted
binance:6582458329,binance:BTCUSDT,C,5.50,USD,2026-08-19T20:18:58.760163+00:00,posted
binance:6582458330,binance:BTCUSDT,C,5.50,USD,2026-08-19T18:57:41.007346+00:00,posted
binance:6582458331,binance:BTCUSDT,C,11.00,USD,2026-08-19T23:05:12.738657+00:00,posted
binance:6582458333,binance:BTCUSDT,C,7.56,USD,2026-08-19T22:35:47.291088+00:00,posted
binance:6582458334,binance:BTCUSDT,C,11.00,USD,2026-08-19T22:46:24.979456+00:00,posted
binance:6582458336,binance:BTCUSDT,C,11.68,USD,2026-08-22T05:55:19.618509+00:00,posted
binance:6582458338,binance:BTCUSDT,C,17.87,USD,2026-08-19T19:14:32.854294+00:00,posted
binance:6582458341,binance:BTCUSDT,C,16.49,USD,2026-08-19T21:26:27.244593+00:00,posted
binance:6582458344,binance:BTCUSDT,C,442.59,USD,2026-08-19T21:12:39.588345+00:00,posted
binance:6582458345,binance:BTCUSDT,C,137.45,USD,2026-08-19T22:21:29.248800+00:00,posted
binance:6582458346,binance:BTCUSDT,C,6.87,USD,2026-08-19T22:45:08.479074+00:00,posted
coinbase:1073148922,coinbase:BTC-USD,D,686.95,USD,2026-08-19T20:31:02.150215+00:00,posted
coinbase:1073148921,coinbase:BTC-USD,D,1.17,USD,2026-08-21T05:55:58.591672+00:00,posted
coinbase:1073148920,coinbase:BTC-USD,D,1.14,USD,2026-08-19T20:23:27.102072+00:00,posted
coinbase:1073148923,coinbase:BTC-USD,D,11797.95,USD,2026-08-19T19:40:21.473315+00:00,posted
coinbase:1073148924,coinbase:BTC-USD,D,719.11,USD,2026-08-19T19:36:37.126731+00:00,posted
coinbase:1073148926,coinbase:BTC-USD,D,27765.06,USD,2026-08-19T21:46:00.121482+00:00,posted
coinbase:1073148925,coinbase:BTC-USD,D,1.17,USD,2026-08-19T21:40:07.855851+00:00,posted
coinbase:1073148927,coinbase:BTC-USD,D,652.56,USD,2026-08-19T19:37:29.286707+00:00,posted
coinbase:1073148928,coinbase:BTC-USD,D,1717.26,USD,2026-08-19T20:23:09.606484+00:00,posted
coinbase:1073148929,coinbase:BTC-USD,D,382.31,USD,2026-08-19T19:01:48.567878+00:00,posted
coinbase:1073148930,coinbase:BTC-USD,D,2376.49,USD,2026-08-19T19:01:07.451112+00:00,posted
coinbase:1073148931,coinbase:BTC-USD,D,4195.61,USD,2026-08-19T18:56:27.643196+00:00,posted
coinbase:1073148932,coinbase:BTC-USD,D,2558.36,USD,2026-08-19T18:48:43.219805+00:00,posted
coinbase:1073148933,coinbase:BTC-USD,D,7601.41,USD,2026-08-19T20:08:51.001660+00:00,posted
coinbase:1073148934,coinbase:BTC-USD,D,1127.16,USD,2026-08-19T20:40:29.360996+00:00,posted
coinbase:1073148935,coinbase:BTC-USD,D,5743.15,USD,2026-08-19T21:38:02.512281+00:00,posted
coinbase:1073148936,coinbase:BTC-USD,D,1975.72,USD,2026-08-19T21:01:30.507932+00:00,posted
binance:6582458347,binance:BTCUSDT,C,7439.43,USD,2026-08-19T20:05:36.768132+00:00,posted
binance:6582458361,binance:BTCUSDT,C,11.00,USD,2026-08-19T20:16:42.196751+00:00,posted
binance:6582458363,binance:BTCUSDT,C,12.37,USD,2026-08-19T20:33:56.373311+00:00,posted
binance:6582458364,binance:BTCUSDT,C,5.50,USD,2026-08-19T20:48:38.864707+00:00,posted
binance:6582458365,binance:BTCUSDT,C,16.49,USD,2026-08-19T23:06:53.664173+00:00,posted
binance:6582458368,binance:BTCUSDT,C,1373.07,USD,2026-08-19T19:01:36.985443+00:00,posted
binance:6582458381,binance:BTCUSDT,C,5.50,USD,2026-08-19T22:14:03.231796+00:00,posted
binance:6582458382,binance:BTCUSDT,C,270.08,USD,2026-08-19T22:06:29.529837+00:00,posted
binance:6582458393,binance:BTCUSDT,C,1149.04,USD,2026-08-19T21:19:36.371342+00:00,posted
binance:6582458404,binance:BTCUSDT,C,21.99,USD,2026-08-20T00:17:22.975263+00:00,posted
binance:6582458408,binance:BTCUSDT,C,5.50,USD,2026-08-19T23:04:44.456301+00:00,posted
binance:6582458409,binance:BTCUSDT,C,5.50,USD,2026-08-19T23:30:19.798703+00:00,posted
binance:6582458410,binance:BTCUSDT,C,4086.09,USD,2026-08-19T19:29:18.083266+00:00,posted
binance:6582458411,binance:BTCUSDT,C,5.50,USD,2026-08-19T23:33:19.879294+00:00,posted
binance:6582458412,binance:BTCUSDT,C,5.50,USD,2026-08-19T21:42:13.703865+00:00,posted
coinbase:1073148937,coinbase:BTC-USD,D,4832.32,USD,2026-08-19T23:49:49.612499+00:00,posted
coinbase:1073148938,coinbase:BTC-USD,D,4537.04,USD,2026-08-19T20:14:07.796112+00:00,posted
coinbase:1073148939,coinbase:BTC-USD,D,20102.46,USD,2026-08-20T00:05:18.575041+00:00,posted
coinbase:1073148940,coinbase:BTC-USD,D,1008.87,USD,2026-08-19T21:48:28.023080+00:00,posted
coinbase:1073148941,coinbase:BTC-USD,D,2054.45,USD,2026-08-19T23:38:20.954241+00:00,posted
coinbase:1073148942,coinbase:BTC-USD,D,1765.52,USD,2026-08-19T19:51:46.318333+00:00,posted
coinbase:1073148943,coinbase:BTC-USD,D,1261.08,USD,2026-08-19T19:49:44.109236+00:00,posted
coinbase:1073148944,coinbase:BTC-USD,D,2054.45,USD,2026-08-19T20:59:42.198679+00:00,posted
