trade_id_ref,venue,notional,taker_fee_bps_applied,expected_fee_usd,actual_fee_usd,delta_usd,match_status,injected_discrepancy_type
binance:6582454703,binance,10.98787040,2.0,0.00219757,0.00219757,0.00000000,matched,none
binance:6582454705,binance,16.48197600,2.0,0.00329640,0.00329640,0.00000000,matched,none
binance:6582454708,binance,15.79522700,2.0,0.00315905,0.00315905,0.00000000,matched,none
binance:6582454709,binance,1373.49820000,2.0,0.27469964,0.27469964,0.00000000,matched,none
binance:6582454716,binance,137.34982000,2.0,0.02746996,0.02746996,0.00000000,matched,none
coinbase:1073148025,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454717,binance,2060.24730000,2.0,0.41204946,0.41204946,0.00000000,matched,none
binance:6582454718,binance,521.92924000,2.0,0.10438585,0.10438585,0.00000000,matched,none
kraken:105348544,kraken,68.63020000,80.0,0.54904160,0.54904160,0.00000000,matched,none
kraken:105348545,kraken,6.86302000,80.0,0.05490416,0.05490416,0.00000000,matched,none
kraken:105348546,kraken,68.63020000,80.0,0.54904160,0.54904160,0.00000000,matched,none
kraken:105348547,kraken,50.00053221,80.0,0.40000426,0.40000426,0.00000000,matched,none
kraken:105348548,kraken,25.18963220,80.0,0.20151706,0.20151706,0.00000000,matched,none
kraken:105348549,kraken,12.09021488,80.0,0.09672172,0.09672172,0.00000000,matched,none
kraken:105348550,kraken,344.56441848,80.0,2.75651535,2.75651535,0.00000000,matched,none
binance:6582454719,binance,18.54222300,2.0,0.00370844,0.00370844,0.00000000,matched,none
coinbase:1073148026,coinbase,0.00137301,60.0,0.00000824,0.00000824,0.00000000,matched,none
coinbase:1073148027,coinbase,0.00411902,60.0,0.00002471,0.00002471,0.00000000,matched,none
binance:6582454720,binance,68.67491000,2.0,0.01373498,0.01373498,0.00000000,matched,none
binance:6582454725,binance,1098.79856000,2.0,0.21975971,0.21975971,0.00000000,matched,none
binance:6582454726,binance,2678.32149000,2.0,0.53566430,0.53566430,0.00000000,matched,none
binance:6582454727,binance,1236.14838000,2.0,0.24722968,0.24722968,0.00000000,matched,none
binance:6582454735,binance,618.07419000,2.0,0.12361484,0.12361484,0.00000000,matched,none
binance:6582454736,binance,755.42401000,2.0,0.15108480,0.15108480,0.00000000,matched,none
binance:6582454737,binance,206.02473000,2.0,0.04120495,0.04120495,0.00000000,matched,none
binance:6582454738,binance,182.67523400,2.0,0.03653505,0.03653505,0.00000000,matched,none
binance:6582454739,binance,97.51837220,2.0,0.01950367,0.01950367,0.00000000,matched,none
coinbase:1073148028,coinbase,0.00892455,60.0,0.00005355,0.00005355,0.00000000,matched,none
binance:6582454740,binance,10.30123650,2.0,0.00206025,0.00206025,0.00000000,matched,none
binance:6582454741,binance,8.24098920,2.0,0.00164820,0.00329640,0.00164820,discrepant,double_billed
binance:6582454742,binance,30.21696040,2.0,0.00604339,0.00604339,0.00000000,matched,none
binance:6582454743,binance,18.54222570,2.0,0.00370845,0.00370845,0.00000000,matched,none
binance:6582454744,binance,244.48264400,2.0,0.04889653,0.04889653,0.00000000,matched,none
coinbase:1073148029,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454746,binance,1304.82329000,2.0,0.26096466,0.26096466,0.00000000,matched,none
binance:6582454747,binance,1373.49820000,2.0,0.27469964,0.27570066,0.00100102,matched,rounding_error
binance:6582454748,binance,21.28922210,2.0,0.00425784,0.00425784,0.00000000,matched,none
binance:6582454749,binance,5493.99280000,2.0,1.09879856,1.09879856,0.00000000,matched,none
binance:6582454750,binance,755.42401000,2.0,0.15108480,0.15108480,0.00000000,matched,none
binance:6582454751,binance,1236.14838000,2.0,0.24722968,0.24722968,0.00000000,matched,none
binance:6582454752,binance,755.42401000,2.0,0.15108480,0.15108480,0.00000000,matched,none
binance:6582454753,binance,618.07419000,2.0,0.12361484,,,missing,missing_line
binance:6582454754,binance,350.24199000,2.0,0.07004840,0.07004840,0.00000000,matched,none
binance:6582454755,binance,206.02473000,2.0,0.04120495,0.04120495,0.00000000,matched,none
binance:6582454756,binance,6.86749100,2.0,0.00137350,0.00225464,0.00088114,discrepant,rate_misapplied
binance:6582454757,binance,487.59186100,2.0,0.09751837,0.09751837,0.00000000,matched,none
coinbase:1073148030,coinbase,0.00068650,60.0,0.00000412,-0.00390700,-0.00391112,discrepant,rounding_error
coinbase:1073148031,coinbase,2433.50804066,60.0,14.60104824,14.60104824,0.00000000,matched,none
binance:6582454758,binance,19.22897480,2.0,0.00384579,0.00384579,0.00000000,matched,none
coinbase:1073148032,coinbase,0.00205951,60.0,0.00001236,0.00001236,0.00000000,matched,none
binance:6582454759,binance,17.16872750,2.0,0.00343375,0.00343375,0.00000000,matched,none
coinbase:1073148033,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454760,binance,5.49399280,2.0,0.00109880,0.00109880,0.00000000,matched,none
binance:6582454761,binance,6180.74190000,2.0,1.23614838,1.23614838,0.00000000,matched,none
binance:6582454762,binance,3740.03559860,2.0,0.74800712,0.74800712,0.00000000,matched,none
binance:6582454789,binance,32.96396160,2.0,0.00659279,0.00659279,0.00000000,matched,none
binance:6582454795,binance,16.48214400,2.0,0.00329643,0.00329643,0.00000000,matched,none
binance:6582454798,binance,1704.52864020,2.0,0.34090573,0.54797350,0.20706777,discrepant,rate_misapplied
binance:6582454799,binance,1286.29417530,2.0,0.25725884,0.25725884,0.00000000,matched,none
binance:6582454800,binance,12.36161160,2.0,0.00247232,0.00247232,0.00000000,matched,none
binance:6582454801,binance,11.67496420,2.0,0.00233499,0.00160823,-0.00072676,discrepant,rounding_error
binance:6582454803,binance,5.49410160,2.0,0.00109882,0.00109882,0.00000000,matched,none
binance:6582454804,binance,10.98833120,2.0,0.00219767,0.00219767,0.00000000,matched,none
binance:6582454806,binance,16.48256880,2.0,0.00329651,0.00329651,0.00000000,matched,none
binance:6582454809,binance,3901.56195780,2.0,0.78031239,0.78031239,0.00000000,matched,none
binance:6582454812,binance,5.49421200,2.0,0.00109884,0.00109884,0.00000000,matched,none
binance:6582454813,binance,20.60339100,2.0,0.00412068,0.00412068,0.00000000,matched,none
binance:6582454814,binance,6.18112530,2.0,0.00123623,0.00123623,0.00000000,matched,none
binance:6582454815,binance,10.98867520,2.0,0.00219774,0.00219774,0.00000000,matched,none
binance:6582454817,binance,5.49435920,2.0,0.00109887,0.00109887,0.00000000,matched,none
binance:6582454818,binance,16.48327680,2.0,0.00329666,0.00329666,0.00000000,matched,none
binance:6582454821,binance,184.06328440,2.0,0.03681266,0.03681266,0.00000000,matched,none
binance:6582454822,binance,1615.36136160,2.0,0.32307227,0.32307227,0.00000000,matched,none
binance:6582454823,binance,199.86002220,2.0,0.03997200,0.03997200,0.00000000,matched,none
binance:6582454824,binance,16.48331040,2.0,0.00329666,0.00329666,0.00000000,matched,none
binance:6582454827,binance,3662.72946510,2.0,0.73254589,0.73254589,0.00000000,matched,none
binance:6582454828,binance,6.18124230,2.0,0.00123625,0.00123625,0.00000000,matched,none
coinbase:1073148034,coinbase,0.00411902,60.0,0.00002471,0.00002471,0.00000000,matched,none
binance:6582454830,binance,1236.24846000,2.0,0.24724969,0.24724969,0.00000000,matched,none
binance:6582454840,binance,755.48517000,2.0,0.15109703,0.15109703,0.00000000,matched,none
binance:6582454841,binance,618.12423000,2.0,0.12362485,0.12362485,0.00000000,matched,none
binance:6582454842,binance,206.04141000,2.0,0.04120828,0.04120828,0.00000000,matched,none
coinbase:1073148035,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454843,binance,118.81721310,2.0,0.02376344,0.02376344,0.00000000,matched,none
coinbase:1073148036,coinbase,0.00343252,60.0,0.00002060,0.00002060,0.00000000,matched,none
coinbase:1073148037,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454844,binance,39.83466680,2.0,0.00796693,0.00796693,0.00000000,matched,none
coinbase:1073148038,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454845,binance,52.19714960,2.0,0.01043943,0.01043943,0.00000000,matched,none
binance:6582454846,binance,2000.66209110,2.0,0.40013242,0.40013242,0.00000000,matched,none
binance:6582454847,binance,13.73609400,2.0,0.00274722,0.00274722,0.00000000,matched,none
binance:6582454848,binance,2733.48270600,2.0,0.54669654,0.54669654,0.00000000,matched,none
binance:6582454849,binance,59.75200890,2.0,0.01195040,0.01195040,0.00000000,matched,none
coinbase:1073148039,coinbase,0.00068650,60.0,0.00000412,0.00000824,0.00000412,discrepant,double_billed
binance:6582454850,binance,618.12423000,2.0,0.12362485,0.05560840,-0.06801645,discrepant,rate_misapplied
binance:6582454851,binance,755.48517000,2.0,0.15109703,0.15109703,0.00000000,matched,none
coinbase:1073148040,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454852,binance,206.04141000,2.0,0.04120828,0.04120828,0.00000000,matched,none
binance:6582454853,binance,1923.05316000,2.0,0.38461063,0.38461063,0.00000000,matched,none
binance:6582454854,binance,618.12423000,2.0,0.12362485,,,missing,missing_line
binance:6582454855,binance,1236.24846000,2.0,0.24724969,0.24724969,0.00000000,matched,none
binance:6582454856,binance,412.08282000,2.0,0.08241656,0.08241656,0.00000000,matched,none
binance:6582454857,binance,2060.41410000,2.0,0.41208282,0.41208282,0.00000000,matched,none
coinbase:1073148041,coinbase,0.00274602,60.0,0.00001648,0.00001648,0.00000000,matched,none
coinbase:1073148042,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454858,binance,807.68220960,2.0,0.16153644,0.16153644,0.00000000,matched,none
binance:6582454859,binance,7966.93452000,2.0,1.59338690,1.59138974,-0.00199716,matched,rounding_error
coinbase:1073148043,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454873,binance,201.92058180,2.0,0.04038412,0.04038412,0.00000000,matched,none
binance:6582454884,binance,618.12423000,2.0,0.12362485,0.12362485,0.00000000,matched,none
binance:6582454885,binance,755.48517000,2.0,0.15109703,0.15109703,0.00000000,matched,none
binance:6582454886,binance,1762.34086020,2.0,0.35246817,0.35246817,0.00000000,matched,none
binance:6582454901,binance,32.96663040,2.0,0.00659333,0.00659333,0.00000000,matched,none
binance:6582454907,binance,16.48344960,2.0,0.00329669,0.00329669,0.00000000,matched,none
binance:6582454910,binance,248.62540100,2.0,0.04972508,0.04972508,0.00000000,matched,none
coinbase:1073148044,coinbase,0.00068650,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582454911,binance,2060.43150000,2.0,0.41208630,0.41208630,0.00000000,matched,none
binance:6582454922,binance,4045.31384500,2.0,0.80906277,0.80906277,0.00000000,matched,none
binance:6582454936,binance,33.65371940,2.0,0.00673074,0.00673074,0.00000000,matched,none
binance:6582454942,binance,5.49448640,2.0,0.00109890,0.00109890,0.00000000,matched,none
binance:6582454943,binance,16.48377840,2.0,0.00329676,0.00212871,-0.00116805,discrepant,rate_misapplied
binance:6582454946,binance,19.91790180,2.0,0.00398358,0.00398358,0.00000000,matched,none
binance:6582454947,binance,68.68242000,2.0,0.01373648,0.01373648,0.00000000,matched,none
binance:6582454948,binance,1304.96598000,2.0,0.26099320,0.26099320,0.00000000,matched,none
binance:6582454963,binance,10989.18720000,2.0,2.19783744,2.19783744,0.00000000,matched,none
binance:6582454967,binance,1236.28356000,2.0,0.24725671,0.24725671,0.00000000,matched,none
binance:6582454968,binance,618.14178000,2.0,0.12362836,0.12362836,0.00000000,matched,none
binance:6582454969,binance,206.04726000,2.0,0.04120945,0.04120945,0.00000000,matched,none
coinbase:1073148045,coinbase,0.01578959,60.0,0.00009474,0.00009474,0.00000000,matched,none
binance:6582454970,binance,78.29794740,2.0,0.01565959,0.01565959,0.00000000,matched,none
binance:6582454971,binance,2884.66164000,2.0,0.57693233,0.57693233,0.00000000,matched,none
binance:6582454972,binance,480.77694000,2.0,0.09615539,0.09615539,0.00000000,matched,none
binance:6582454973,binance,480.77694000,2.0,0.09615539,0.09615539,0.00000000,matched,none
coinbase:1073148048,coinbase,192.04559058,60.0,1.15227354,1.15227354,0.00000000,matched,none
coinbase:1073148047,coinbase,1.16716628,60.0,0.00700300,0.00700300,0.00000000,matched,none
coinbase:1073148046,coinbase,1.16019176,60.0,0.00696115,0.00696115,0.00000000,matched,none
binance:6582454974,binance,274.72968000,2.0,0.05494594,0.05494594,0.00000000,matched,none
binance:6582454975,binance,2335.20228000,2.0,0.46704046,0.46704046,0.00000000,matched,none
binance:6582454976,binance,618.14178000,2.0,0.12362836,0.12362836,0.00000000,matched,none
coinbase:1073148051,coinbase,75.00387323,60.0,0.45002324,0.45002324,0.00000000,matched,none
coinbase:1073148050,coinbase,1743.90913600,60.0,10.46345482,3.20759815,-7.25585667,discrepant,rate_misapplied
coinbase:1073148049,coinbase,100.22946115,60.0,0.60137677,0.60137677,0.00000000,matched,none
coinbase:1073148052,coinbase,5000.54272915,60.0,30.00325637,30.00325637,0.00000000,matched,none
coinbase:1073148053,coinbase,75.00387323,60.0,0.45002324,0.45002324,0.00000000,matched,none
coinbase:1073148054,coinbase,5000.54200082,60.0,30.00325200,30.00325200,0.00000000,matched,none
coinbase:1073148055,coinbase,733.35831247,60.0,4.40014987,4.40014987,0.00000000,matched,none
coinbase:1073148056,coinbase,0.00068658,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073148057,coinbase,0.00068658,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073148059,coinbase,419.99917030,60.0,2.51999502,3.69317323,1.17317821,discrepant,rate_misapplied
coinbase:1073148058,coinbase,75.00318665,60.0,0.45001912,0.45001912,0.00000000,matched,none
coinbase:1073148060,coinbase,0.00068658,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073148061,coinbase,419.98933514,60.0,2.51993601,2.51993601,0.00000000,matched,none
coinbase:1073148062,coinbase,2022.33525311,60.0,12.13401152,12.13401152,0.00000000,matched,none
coinbase:1073148063,coinbase,10.71169976,60.0,0.06427020,0.06427020,0.00000000,matched,none
coinbase:1073148064,coinbase,92.10949566,60.0,0.55265697,0.55265697,0.00000000,matched,none
coinbase:1073148065,coinbase,13.53620513,60.0,0.08121723,0.08121723,0.00000000,matched,none
coinbase:1073148066,coinbase,18.24806229,60.0,0.10948837,0.06779089,-0.04169748,discrepant,rate_misapplied
coinbase:1073148067,coinbase,38.51529578,60.0,0.23109177,0.23109177,0.00000000,matched,none
coinbase:1073148068,coinbase,69.53198979,60.0,0.41719194,0.21148908,-0.20570286,discrepant,rate_misapplied
coinbase:1073148069,coinbase,10.42952385,60.0,0.06257714,0.06257714,0.00000000,matched,none
coinbase:1073148070,coinbase,28.44827530,60.0,0.17068965,0.17068965,0.00000000,matched,none
coinbase:1073148071,coinbase,37.95643643,60.0,0.22773862,0.22773862,0.00000000,matched,none
coinbase:1073148072,coinbase,48.38252748,60.0,0.29029516,0.29029516,0.00000000,matched,none
coinbase:1073148073,coinbase,22.76836607,60.0,0.13661020,0.13661020,0.00000000,matched,none
coinbase:1073148074,coinbase,27.14243537,60.0,0.16285461,0.16285461,0.00000000,matched,none
coinbase:1073148075,coinbase,121.56287622,60.0,0.72937726,0.72937726,0.00000000,matched,none
coinbase:1073148076,coinbase,17.46469547,60.0,0.10478817,0.10478817,0.00000000,matched,none
coinbase:1073148077,coinbase,57.91882911,60.0,0.34751297,0.34751297,0.00000000,matched,none
coinbase:1073148078,coinbase,13.78679730,60.0,0.08272078,0.08272078,0.00000000,matched,none
coinbase:1073148079,coinbase,44.65930935,60.0,0.26795586,0.26795586,0.00000000,matched,none
coinbase:1073148080,coinbase,49.81605625,60.0,0.29889634,0.29889634,0.00000000,matched,none
coinbase:1073148081,coinbase,0.00068656,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073148082,coinbase,0.00617903,60.0,0.00003707,0.00003707,0.00000000,matched,none
binance:6582454977,binance,1999.34495510,2.0,0.39986899,0.39986899,0.00000000,matched,none
coinbase:1073148083,coinbase,0.00068656,60.0,0.00000412,0.00000824,0.00000412,discrepant,double_billed
binance:6582454978,binance,11.67600970,2.0,0.00233520,0.00233520,0.00000000,matched,none
binance:6582454979,binance,49.45133520,2.0,0.00989027,0.00989027,0.00000000,matched,none
binance:6582454980,binance,14770.15442100,2.0,2.95403088,2.95403088,0.00000000,matched,none
coinbase:1073148084,coinbase,5.04964365,60.0,0.03029786,0.02996662,-0.00033124,matched,rounding_error
coinbase:1073148085,coinbase,0.00961183,60.0,0.00005767,,,missing,missing_line
coinbase:1073148086,coinbase,0.00068656,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073148088,coinbase,2554.52718698,60.0,15.32716312,15.32716312,0.00000000,matched,none
coinbase:1073148087,coinbase,1859.32918213,60.0,11.15597509,11.15597509,0.00000000,matched,none
binance:6582455000,binance,990.40049640,2.0,0.19808010,0.19808010,0.00000000,matched,none
coinbase:1073148093,coinbase,104.98456033,60.0,0.62990736,0.62990736,0.00000000,matched,none
coinbase:1073148092,coinbase,419.98881931,60.0,2.51993292,2.51993292,0.00000000,matched,none
coinbase:1073148091,coinbase,1.57016112,60.0,0.00942097,0.00942097,0.00000000,matched,none
coinbase:1073148090,coinbase,63.35637876,60.0,0.38013827,0.38013827,0.00000000,matched,none
coinbase:1073148089,coinbase,419.99310112,60.0,2.51995861,2.51995861,0.00000000,matched,none
coinbase:1073148095,coinbase,1743.77677709,60.0,10.46266066,10.46266066,0.00000000,matched,none
coinbase:1073148094,coinbase,200.45677677,60.0,1.20274066,1.20274066,0.00000000,matched,none
binance:6582455014,binance,22066.97150890,2.0,4.41339430,4.41339430,0.00000000,matched,none
binance:6582455016,binance,20.60472600,2.0,0.00412095,0.00412095,0.00000000,matched,none
coinbase:1073148096,coinbase,0.00480620,60.0,0.00002884,0.00002884,0.00000000,matched,none
coinbase:1073148097,coinbase,0.00068660,60.0,0.00000412,0.00000824,0.00000412,discrepant,double_billed
binance:6582455017,binance,1098.91872000,2.0,0.21978374,0.21978374,0.00000000,matched,none
binance:6582455018,binance,443.68843320,2.0,0.08873769,0.08873769,0.00000000,matched,none
binance:6582455037,binance,49.45134960,2.0,0.00989027,0.00989027,0.00000000,matched,none
binance:6582455046,binance,10.98919200,2.0,0.00219784,0.00219784,0.00000000,matched,none
binance:6582455048,binance,5.49459680,2.0,0.00109892,0.00109892,0.00000000,matched,none
binance:6582455049,binance,16.48380480,2.0,0.00329676,0.00329676,0.00000000,matched,none
binance:6582455052,binance,92.03459020,2.0,0.01840692,0.01840692,0.00000000,matched,none
binance:6582455053,binance,755.50783000,2.0,0.15110157,0.15110157,0.00000000,matched,none
binance:6582455054,binance,618.14277000,2.0,0.12362855,0.12362855,0.00000000,matched,none
binance:6582455055,binance,206.04759000,2.0,0.04120952,0.04234215,0.00113263,matched,rounding_error
coinbase:1073148098,coinbase,0.01029901,60.0,0.00006179,0.00006179,0.00000000,matched,none
kraken:105348551,kraken,64.33296936,80.0,0.51466375,0.51466375,0.00000000,matched,none
coinbase:1073148099,coinbase,0.02059802,60.0,0.00012359,0.00012359,0.00000000,matched,none
coinbase:1073148102,coinbase,1743.96527000,60.0,10.46379162,10.46379162,0.00000000,matched,none
coinbase:1073148101,coinbase,419.99970525,60.0,2.51999823,2.51999823,0.00000000,matched,none
coinbase:1073148100,coinbase,74.99943242,60.0,0.44999659,0.44999659,0.00000000,matched,none
binance:6582455071,binance,17.17063000,2.0,0.00343413,,,missing,missing_line
binance:6582455072,binance,1464.99836490,2.0,0.29299967,0.29299967,0.00000000,matched,none
binance:6582455090,binance,60.44063520,2.0,0.01208813,0.01208813,0.00000000,matched,none
binance:6582455101,binance,466.35451450,2.0,0.09327090,0.09327090,0.00000000,matched,none
binance:6582455103,binance,2060.47650000,2.0,0.41209530,0.41209530,0.00000000,matched,none
binance:6582455104,binance,343.41275000,2.0,0.06868255,0.06868255,0.00000000,matched,none
binance:6582455105,binance,1236.28590000,2.0,0.24725718,0.24725718,0.00000000,matched,none
coinbase:1073148105,coinbase,273.67041530,60.0,1.64202249,1.64202249,0.00000000,matched,none
coinbase:1073148104,coinbase,1578.07904782,60.0,9.46847429,9.46847429,0.00000000,matched,none
coinbase:1073148103,coinbase,100.23108157,60.0,0.60138649,0.60138649,0.00000000,matched,none
binance:6582455106,binance,436.13419250,2.0,0.08722684,0.08722684,0.00000000,matched,none
coinbase:1073148107,coinbase,8262.44276022,60.0,49.57465656,49.57465656,0.00000000,matched,none
coinbase:1073148106,coinbase,419.99709599,60.0,2.51998258,2.51998258,0.00000000,matched,none
coinbase:1073148109,coinbase,1430.74045697,60.0,8.58444274,8.58444274,0.00000000,matched,none
coinbase:1073148108,coinbase,419.99709599,60.0,2.51998258,2.51998258,0.00000000,matched,none
binance:6582455107,binance,1210.87335650,2.0,0.24217467,0.24217467,0.00000000,matched,none
binance:6582455140,binance,49.45144320,2.0,0.00989029,0.00989029,0.00000000,matched,none
binance:6582455149,binance,16.48385040,2.0,0.00329677,0.00329677,0.00000000,matched,none
binance:6582455152,binance,1372.96757280,2.0,0.27459351,0.27459351,0.00000000,matched,none
binance:6582455156,binance,21.97854720,2.0,0.00439571,0.00439571,0.00000000,matched,none
binance:6582455160,binance,16.48391520,2.0,0.00329678,0.00329678,0.00000000,matched,none
binance:6582455163,binance,1799.49433800,2.0,0.35989887,0.35989887,0.00000000,matched,none
binance:6582455164,binance,6.18147720,2.0,0.00123630,0.00123630,0.00000000,matched,none
binance:6582455165,binance,5.49465200,2.0,0.00109893,0.00109893,0.00000000,matched,none
binance:6582455166,binance,10.98943040,2.0,0.00219789,0.00219789,0.00000000,matched,none
binance:6582455168,binance,5.49477440,2.0,0.00109895,0.00109895,0.00000000,matched,none
coinbase:1073148110,coinbase,0.00068658,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582455169,binance,412.10814000,2.0,0.08242163,0.08242163,0.00000000,matched,none
binance:6582455182,binance,412.10814000,2.0,0.08242163,0.08242163,0.00000000,matched,none
binance:6582455183,binance,343.42345000,2.0,0.06868469,0.06868469,0.00000000,matched,none
binance:6582455184,binance,412.10814000,2.0,0.08242163,0.08242163,0.00000000,matched,none
binance:6582455185,binance,206.05407000,2.0,0.04121081,0.04121081,0.00000000,matched,none
coinbase:1073148111,coinbase,0.00068658,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073148112,coinbase,14.57407187,60.0,0.08744443,0.08744443,0.00000000,matched,none
binance:6582455186,binance,23.35279120,2.0,0.00467056,0.00467056,0.00000000,matched,none
coinbase:1073148114,coinbase,419.99987701,60.0,2.51999926,3.75513594,1.23513668,discrepant,rate_misapplied
coinbase:1073148113,coinbase,1743.91751800,60.0,10.46350511,10.46350511,0.00000000,matched,none
coinbase:1073148115,coinbase,419.98370064,60.0,2.51990220,2.51990220,0.00000000,matched,none
coinbase:1073148116,coinbase,48.58907576,60.0,0.29153445,0.29153445,0.00000000,matched,none
binance:6582455187,binance,1740.47004460,2.0,0.34809401,0.34809401,0.00000000,matched,none
binance:6582455188,binance,213.60935480,2.0,0.04272187,0.04272187,0.00000000,matched,none
coinbase:1073148117,coinbase,0.00068656,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073148118,coinbase,0.01304436,60.0,0.00007827,0.00007827,0.00000000,matched,none
coinbase:1073148119,coinbase,0.00961177,60.0,0.00005767,0.00005767,0.00000000,matched,none
coinbase:1073148120,coinbase,0.00137312,60.0,0.00000824,0.00000824,0.00000000,matched,none
coinbase:1073148121,coinbase,0.00068656,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582455189,binance,109.20865710,2.0,0.02184173,0.01986291,-0.00197882,matched,rounding_error
coinbase:1073148122,coinbase,276.41009632,60.0,1.65846058,1.65846058,0.00000000,matched,none
binance:6582455190,binance,14.42378280,2.0,0.00288476,0.00288476,0.00000000,matched,none
coinbase:1073148123,coinbase,0.00068659,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582455191,binance,6.86846900,2.0,0.00137369,0.00137369,0.00000000,matched,none
binance:6582455192,binance,755.53159000,2.0,0.15110632,0.15110632,0.00000000,matched,none
binance:6582455193,binance,1236.32442000,2.0,0.24726488,0.24726488,0.00000000,matched,none
binance:6582455194,binance,618.16221000,2.0,0.12363244,0.12071482,-0.00291762,matched,rounding_error
binance:6582455195,binance,618.16221000,2.0,0.12363244,0.12363244,0.00000000,matched,none
binance:6582455196,binance,206.05407000,2.0,0.04121081,0.04121081,0.00000000,matched,none
coinbase:1073148124,coinbase,10165.76093565,60.0,60.99456561,60.99456561,0.00000000,matched,none
coinbase:1073148133,coinbase,1.16722102,60.0,0.00700333,0.00700333,0.00000000,matched,none
coinbase:1073148132,coinbase,865.75009626,60.0,5.19450058,5.19450058,0.00000000,matched,none
coinbase:1073148131,coinbase,865.74971798,60.0,5.19449831,5.19449831,0.00000000,matched,none
coinbase:1073148130,coinbase,865.74959189,60.0,5.19449755,5.19449755,0.00000000,matched,none
coinbase:1073148129,coinbase,865.74933971,60.0,5.19449604,5.19449604,0.00000000,matched,none
coinbase:1073148128,coinbase,865.74896143,60.0,5.19449377,5.19449377,0.00000000,matched,none
coinbase:1073148127,coinbase,865.74883534,60.0,5.19449301,5.19449301,0.00000000,matched,none
coinbase:1073148126,coinbase,100.23052683,60.0,0.60138316,0.60138316,0.00000000,matched,none
coinbase:1073148125,coinbase,1991.09795000,60.0,11.94658770,11.94658770,0.00000000,matched,none
binance:6582455197,binance,579.01193670,2.0,0.11580239,0.11580239,0.00000000,matched,none
binance:6582455198,binance,500.71139010,2.0,0.10014228,0.10014228,0.00000000,matched,none
binance:6582455199,binance,500.71139010,2.0,0.10014228,0.10014228,0.00000000,matched,none
binance:6582455200,binance,4.80792830,2.0,0.00096159,0.00096159,0.00000000,matched,none
binance:6582455201,binance,357.16038800,2.0,0.07143208,0.07143208,0.00000000,matched,none
binance:6582455202,binance,18.54486360,2.0,0.00370897,0.00370897,0.00000000,matched,none
binance:6582455203,binance,500.71139010,2.0,0.10014228,0.10014228,0.00000000,matched,none
binance:6582455204,binance,500.71139010,2.0,0.10014228,0.10014228,0.00000000,matched,none
coinbase:1073148134,coinbase,0.00068661,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582455205,binance,500.71139010,2.0,0.10014228,0.10014228,0.00000000,matched,none
binance:6582455206,binance,15.79747640,2.0,0.00315950,0.00315950,0.00000000,matched,none
binance:6582455207,binance,9.61585520,2.0,0.00192317,0.00192317,0.00000000,matched,none
binance:6582455208,binance,500.71139010,2.0,0.10014228,0.09731840,-0.00282388,matched,rounding_error
coinbase:1073148135,coinbase,0.00068661,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073148136,coinbase,0.00068661,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073148137,coinbase,0.00068661,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582455209,binance,8.92900970,2.0,0.00178580,0.00178580,0.00000000,matched,none
binance:6582455210,binance,6.86846900,2.0,0.00137369,0.00137369,0.00000000,matched,none
binance:6582455211,binance,5.49477520,2.0,0.00109896,0.00109896,0.00000000,matched,none
binance:6582455212,binance,1236.32442000,2.0,0.24726488,0.24726488,0.00000000,matched,none
binance:6582455213,binance,618.16221000,2.0,0.12363244,0.12363244,0.00000000,matched,none
binance:6582455214,binance,618.16221000,2.0,0.12363244,0.12363244,0.00000000,matched,none
binance:6582455215,binance,755.53159000,2.0,0.15110632,0.15110632,0.00000000,matched,none
binance:6582455216,binance,8.92900970,2.0,0.00178580,0.00178580,0.00000000,matched,none
binance:6582455217,binance,5.49477520,2.0,0.00109896,0.00109896,0.00000000,matched,none
