trade_id_ref,venue,actual_fee_usd,injected_discrepancy_type
coinbase:1073148676,coinbase,0.00000412,none
binance:6582456954,binance,0.15116603,none
binance:6582456955,binance,0.12368129,none
binance:6582456956,binance,0.04122710,none
binance:6582456957,binance,0.12368129,none
binance:6582456958,binance,0.24736259,none
binance:6582456959,binance,2.91035785,none
coinbase:1073148677,coinbase,0.00000412,none
binance:6582456964,binance,0.11584813,none
coinbase:1073148678,coinbase,0.00000412,none
coinbase:1073148679,coinbase,0.00000412,none
binance:6582456965,binance,0.04012770,none
coinbase:1073148680,coinbase,0.00000412,none
binance:6582456967,binance,0.00590922,none
binance:6582456968,binance,0.00989450,none
coinbase:1073148681,coinbase,0.00002473,none
kraken:105348603,kraken,0.39583924,none
coinbase:1073148682,coinbase,0.00000412,none
coinbase:1073148683,coinbase,0.06208926,none
coinbase:1073148684,coinbase,0.00000824,none
binance:6582456969,binance,0.00618406,none
coinbase:1073148685,coinbase,0.00000412,none
binance:6582456970,binance,0.00989450,none
coinbase:1073148687,coinbase,11.56490121,none
coinbase:1073148686,coinbase,2.37451722,none
binance:6582456971,binance,0.00934481,none
binance:6582456972,binance,0.63503464,none
binance:6582456973,binance,0.11612298,none
binance:6582456974,binance,0.04383814,none
coinbase:1073148688,coinbase,0.00000412,none
coinbase:1073148689,coinbase,0.00003297,none
coinbase:1073148690,coinbase,0.00151668,none
binance:6582456975,binance,0.20187536,none
coinbase:1073148691,coinbase,0.00000412,none
binance:6582456976,binance,0.00398529,none
kraken:105348605,kraken,80.00000075,none
coinbase:1073148695,coinbase,2.21651864,none
coinbase:1073148694,coinbase,0.06067561,none
coinbase:1073148693,coinbase,1.18165149,rate_misapplied
coinbase:1073148696,coinbase,0.00642942,none
coinbase:1073148697,coinbase,0.00000412,none
binance:6582456977,binance,71.12705082,none
binance:6582457015,binance,0.62060525,none
binance:6582457035,binance,0.00549695,none
binance:6582457040,binance,0.01003202,none
binance:6582457049,binance,0.00109940,none
binance:6582457051,binance,0.01923949,none
binance:6582457069,binance,0.00659640,none
binance:6582457075,binance,0.00109942,none
binance:6582457076,binance,0.00329825,none
binance:6582457077,binance,0.01223105,none
binance:6582457078,binance,0.00219884,none
binance:6582457080,binance,0.03999151,none
binance:6582457081,binance,0.00329828,none
binance:6582457084,binance,0.28433969,none
binance:6582457088,binance,0.00109944,none
binance:6582457089,binance,0.00329832,none
binance:6582457092,binance,0.76878286,none
binance:6582457093,binance,0.00233631,none
binance:6582457095,binance,0.00109944,none
binance:6582457096,binance,0.00123688,none
binance:6582457097,binance,0.00164919,none
binance:6582457098,binance,0.00405686,rounding_error
binance:6582457099,binance,0.00109947,none
binance:6582457100,binance,0.00109947,none
binance:6582457101,binance,0.00105750,rate_misapplied
binance:6582457102,binance,0.00329843,none
binance:6582457105,binance,0.13743458,none
binance:6582457113,binance,1.09947664,none
binance:6582457124,binance,1.64921496,none
binance:6582457125,binance,0.24738224,none
binance:6582457126,binance,0.12699811,rounding_error
binance:6582457127,binance,0.12369112,none
binance:6582457128,binance,0.04123037,none
coinbase:1073148698,coinbase,0.00000412,none
coinbase:1073148699,coinbase,0.00004946,none
binance:6582457129,binance,0.16492150,double_billed
binance:6582457130,binance,0.00261126,none
coinbase:1073148700,coinbase,0.00006594,none
coinbase:1073148703,coinbase,23.65739415,none
coinbase:1073148702,coinbase,39.21173899,none
coinbase:1073148701,coinbase,10.90435646,none
coinbase:1073148704,coinbase,0.00000412,none
binance:6582457131,binance,0.07050393,none
coinbase:1073148705,coinbase,0.05120870,none
coinbase:1073148706,coinbase,0.00002473,none
binance:6582457133,binance,0.01992801,none
binance:6582457134,binance,0.00164921,none
binance:6582457135,binance,0.01427685,rounding_error
coinbase:1073148708,coinbase,9.23114621,none
coinbase:1073148709,coinbase,45.45024371,none
coinbase:1073148710,coinbase,2.30300261,none
binance:6582457136,binance,0.02102749,none
kraken:105348606,kraken,0.19539240,none
coinbase:1073148711,coinbase,0.00353170,rounding_error
coinbase:1073148712,coinbase,0.82445802,none
binance:6582457137,binance,0.54973832,none
binance:6582457156,binance,1.46079215,none
binance:6582457160,binance,0.02570027,none
binance:6582457183,binance,0.00384817,none
coinbase:1073148716,coinbase,18.00684616,none
coinbase:1073148715,coinbase,0.00006182,none
coinbase:1073148714,coinbase,0.06169360,none
coinbase:1073148713,coinbase,56.57343541,none
binance:6582457187,binance,0.04136781,none
coinbase:1073148717,coinbase,0.09947699,none
coinbase:1073148718,coinbase,0.00005770,none
coinbase:1073148719,coinbase,0.00004122,none
coinbase:1073148720,coinbase,0.00000412,none
binance:6582457188,binance,0.00151178,none
coinbase:1073148721,coinbase,0.00012365,none
coinbase:1073148722,coinbase,0.00000412,none
coinbase:1073148725,coinbase,18.00726297,none
coinbase:1073148724,coinbase,0.01987809,none
coinbase:1073148723,coinbase,7.91135656,none
binance:6582457190,binance,0.00343587,none
binance:6582457191,binance,0.02432593,none
binance:6582457212,binance,0.00549739,none
binance:6582457217,binance,0.00164922,none
binance:6582457218,binance,0.00920825,none
binance:6582457228,binance,0.00109950,none
binance:6582457229,binance,0.00192415,none
binance:6582457230,binance,0.00329855,none
binance:6582457233,binance,0.00219903,none
binance:6582457235,binance,0.00329856,none
binance:6582457238,binance,0.06308496,none
binance:6582457242,binance,0.00233648,none
coinbase:1073148728,coinbase,11.95311096,none
coinbase:1073148727,coinbase,18.00817523,none
coinbase:1073148726,coinbase,0.00700694,none
coinbase:1073148730,coinbase,0.00612941,none
coinbase:1073148729,coinbase,0.00700727,none
coinbase:1073148740,coinbase,9.67622443,none
coinbase:1073148739,coinbase,210.27076560,none
coinbase:1073148738,coinbase,0.00700825,none
coinbase:1073148737,coinbase,32.26938698,none
coinbase:1073148736,coinbase,5.94301036,none
coinbase:1073148735,coinbase,0.00700792,none
coinbase:1073148733,coinbase,0.00245855,rounding_error
coinbase:1073148732,coinbase,3.00045435,none
coinbase:1073148731,coinbase,61.82387059,none
coinbase:1073148751,coinbase,37.41646310,none
coinbase:1073148750,coinbase,2.44078557,none
coinbase:1073148749,coinbase,0.00700891,none
coinbase:1073148748,coinbase,16.49136960,none
coinbase:1073148747,coinbase,8.24568480,none
coinbase:1073148746,coinbase,32.98277365,rounding_error
coinbase:1073148745,coinbase,73.01477383,none
coinbase:1073148744,coinbase,60.00000094,none
coinbase:1073148743,coinbase,0.00900397,none
coinbase:1073148742,coinbase,0.00700858,none
coinbase:1073148741,coinbase,16.75377415,none
binance:6582457243,binance,0.40385539,rounding_error
coinbase:1073148752,coinbase,0.00002061,none
binance:6582457253,binance,0.13744000,none
binance:6582457254,binance,0.27488000,none
binance:6582457255,binance,0.94833600,none
binance:6582457256,binance,0.70094400,none
binance:6582457257,binance,1.09952000,none
binance:6582457258,binance,0.38359504,none
binance:6582457284,binance,0.00769664,none
binance:6582457291,binance,0.00700948,none
binance:6582457297,binance,0.01127024,none
binance:6582457306,binance,0.00219907,none
binance:6582457308,binance,0.00329863,none
binance:6582457311,binance,0.02611414,none
binance:6582457312,binance,0.02611414,none
binance:6582457313,binance,0.03023742,none
binance:6582457314,binance,0.04947942,double_billed
binance:6582457315,binance,0.15118712,none
binance:6582457316,binance,0.03491048,none
binance:6582457331,binance,0.00109954,none
binance:6582457332,binance,0.00123699,none
binance:6582457333,binance,0.00123700,none
binance:6582457334,binance,0.00329868,none
binance:6582457337,binance,0.04989267,none
binance:6582457338,binance,0.00109958,none
binance:6582457339,binance,0.00247407,none
binance:6582457340,binance,0.00219918,none
binance:6582457342,binance,0.00329878,none
binance:6582457345,binance,0.02295400,none
binance:6582457346,binance,0.24740842,none
binance:6582457347,binance,0.12370421,none
kraken:105348607,kraken,354.06024651,none
kraken:105348608,kraken,0.40000424,none
kraken:105348609,kraken,1.09879200,double_billed
kraken:105348610,kraken,0.05493960,none
binance:6582457348,binance,0.08246948,double_billed
binance:6582457349,binance,0.00412347,none
binance:6582457350,binance,0.02460339,none
coinbase:1073148753,coinbase,0.00214353,none
coinbase:1073148754,coinbase,0.00000412,none
coinbase:1073148755,coinbase,0.00000412,none
coinbase:1073148756,coinbase,0.00002061,none
coinbase:1073148757,coinbase,0.00000412,none
coinbase:1073148758,coinbase,0.00000412,none
binance:6582457351,binance,0.13951084,none
coinbase:1073148759,coinbase,0.00000412,none
binance:6582457352,binance,0.00439837,none
binance:6582457353,binance,0.01374491,none
binance:6582457354,binance,0.49837000,rate_misapplied
binance:6582457356,binance,0.01154573,none
coinbase:1073148760,coinbase,0.00000412,none
coinbase:1073148761,coinbase,0.00001649,none
coinbase:1073148762,coinbase,0.00000824,double_billed
binance:6582457357,binance,0.00398602,none
coinbase:1073148763,coinbase,0.03888863,none
binance:6582457358,binance,0.02872686,none
binance:6582457359,binance,0.00302388,none
coinbase:1073148764,coinbase,0.00000412,none
coinbase:1073148765,coinbase,0.00001237,none
binance:6582457360,binance,0.45358210,none
binance:6582457373,binance,1.09959296,none
binance:6582457374,binance,0.12370421,none
binance:6582457375,binance,0.12370421,none
binance:6582457376,binance,0.12370421,none
binance:6582457377,binance,0.12370421,none
binance:6582457378,binance,0.04123474,none
binance:6582457379,binance,0.00989634,none
coinbase:1073148766,coinbase,0.00004212,rate_misapplied
binance:6582457380,binance,0.41234736,none
binance:6582457389,binance,0.31132318,rounding_error
coinbase:1073148767,coinbase,0.00000412,none
coinbase:1073148768,coinbase,0.00000412,none
coinbase:1073148769,coinbase,0.00000412,none
binance:6582457390,binance,0.06652536,none
coinbase:1073148770,coinbase,0.00000412,none
binance:6582457391,binance,1.09959296,none
binance:6582457392,binance,0.24740842,none
binance:6582457393,binance,0.39997688,none
binance:6582457394,binance,0.12370421,none
binance:6582457395,binance,0.15119403,none
binance:6582457396,binance,1.09959296,none
binance:6582457397,binance,0.12370421,none
binance:6582457398,binance,0.27695998,none
binance:6582457428,binance,0.00879674,none
binance:6582457436,binance,0.00219919,none
binance:6582457438,binance,0.00233664,none
binance:6582457440,binance,0.00329879,none
binance:6582457443,binance,0.04123487,none
binance:6582457444,binance,0.33881321,none
binance:6582457463,binance,0.00659758,none
binance:6582457469,binance,0.00563544,none
binance:6582457470,binance,0.00563544,none
binance:6582457471,binance,0.00164940,none
binance:6582457472,binance,0.00219920,none
binance:6582457474,binance,0.00219921,none
binance:6582457476,binance,0.00329883,none
binance:6582457479,binance,0.54980456,none
binance:6582457481,binance,0.27490228,none
coinbase:1073148771,coinbase,0.00015252,none
binance:6582457498,binance,0.12370603,none
binance:6582457499,binance,0.12370603,none
kraken:105348611,kraken,0.00820277,none
binance:6582457500,binance,0.04123534,none
coinbase:1073148772,coinbase,-0.00016698,rounding_error
binance:6582457501,binance,0.33263176,none
binance:6582457520,binance,0.00659766,none
binance:6582457526,binance,0.00109961,none
binance:6582457527,binance,0.00329884,none
binance:6582457528,binance,0.03669964,none
binance:6582457529,binance,0.00398613,none
binance:6582457530,binance,0.00329887,none
binance:6582457533,binance,0.23092111,none
binance:6582457534,binance,0.06872652,none
binance:6582457535,binance,0.06474038,none
binance:6582457540,binance,0.00219927,none
binance:6582457542,binance,0.00329890,none
binance:6582457545,binance,0.13827901,none
binance:6582457546,binance,0.02171778,none
binance:6582457547,binance,0.00343640,none
binance:6582457550,binance,0.00329895,none
binance:6582457553,binance,0.31285040,none
binance:6582457554,binance,0.15120186,none
binance:6582457557,binance,0.24742123,none
coinbase:1073148773,coinbase,1.16635417,none
binance:6582457558,binance,0.00934702,none
coinbase:1073148774,coinbase,0.00002061,none
coinbase:1073148776,coinbase,0.12930863,none
coinbase:1073148775,coinbase,0.40871815,none
coinbase:1073148777,coinbase,0.00001237,none
coinbase:1073148778,coinbase,0.17820182,none
kraken:105348612,kraken,0.79994970,none
kraken:105348613,kraken,0.40000232,none
kraken:105348614,kraken,0.05494160,none
kraken:105348615,kraken,0.54941600,none
kraken:105348616,kraken,0.02802083,none
kraken:105348618,kraken,2.08147723,none
kraken:105348619,kraken,0.78251561,none
coinbase:1073148779,coinbase,0.00594006,none
coinbase:1073148780,coinbase,0.20800517,none
binance:6582457559,binance,0.43999736,none
coinbase:1073148781,coinbase,0.00000412,none
coinbase:1073148782,coinbase,0.02916442,none
coinbase:1073148783,coinbase,0.00001649,none
coinbase:1073148784,coinbase,0.05792486,none
binance:6582457560,binance,0.10859043,none
binance:6582457573,binance,0.20769638,none
binance:6582457574,binance,0.27491248,none
binance:6582457575,binance,0.27491248,none
binance:6582457583,binance,6.87872262,none
binance:6582457607,binance,0.01099650,none
binance:6582457617,binance,0.00769760,none
binance:6582457624,binance,0.27766342,none
binance:6582457625,binance,0.00219932,none
binance:6582457627,binance,0.00439864,none
binance:6582457631,binance,0.00123712,none
binance:6582457632,binance,0.00687300,none
binance:6582457633,binance,0.00329907,none
binance:6582457636,binance,0.75411302,none
binance:6582457641,binance,0.00769786,none
binance:6582457642,binance,0.01209664,none
binance:6582457643,binance,0.00247432,none
binance:6582457644,binance,0.00233686,none
binance:6582457646,binance,0.00219940,double_billed
binance:6582457647,binance,0.13663794,none
binance:6582457648,binance,0.00123717,none
binance:6582457649,binance,0.00109971,none
binance:6582457650,binance,0.00233690,none
binance:6582457651,binance,0.00109972,none
binance:6582457652,binance,0.00109972,none
binance:6582457653,binance,0.03312901,none
binance:6582457655,binance,0.00109972,none
binance:6582457656,binance,0.00329918,none
binance:6582457659,binance,0.12866790,none
binance:6582457660,binance,1.09972560,none
binance:6582457661,binance,0.77159497,none
binance:6582457662,binance,0.00137466,none
binance:6582457663,binance,0.00329918,none
binance:6582457666,binance,0.78355620,none
binance:6582457669,binance,0.00109974,none
binance:6582457670,binance,0.00109975,none
binance:6582457671,binance,0.00233697,none
binance:6582457673,binance,0.00288686,none
binance:6582457674,binance,0.00109976,none
binance:6582457675,binance,0.96270241,none
binance:6582457677,binance,0.31192034,none
binance:6582457678,binance,0.05498827,none
binance:6582457679,binance,0.00123724,none
binance:6582457680,binance,-0.00051719,rounding_error
binance:6582457681,binance,0.27769227,none
binance:6582457682,binance,0.00109977,none
binance:6582457683,binance,0.00329933,none
binance:6582457684,binance,0.00109978,none
binance:6582457685,binance,0.00159259,rate_misapplied
binance:6582457686,binance,0.00123726,none
binance:6582457688,binance,0.00123727,none
binance:6582457689,binance,0.00109980,none
binance:6582457690,binance,0.00233708,none
binance:6582457692,binance,0.00109980,none
binance:6582457693,binance,0.00247457,none
binance:6582457694,binance,0.00247458,none
binance:6582457696,binance,0.00109981,none
binance:6582457697,binance,0.00164973,none
binance:6582457698,binance,0.05499094,none
binance:6582457699,binance,0.00178721,none
binance:6582457700,binance,0.00164973,none
binance:6582457701,binance,0.00219964,double_billed
binance:6582457702,binance,0.00687390,none
binance:6582457703,binance,0.06159015,none
binance:6582457704,binance,0.12373022,none
binance:6582457705,binance,0.24746044,none
binance:6582457706,binance,0.15122582,none
binance:6582457712,binance,0.00137478,none
binance:6582457713,binance,0.12373022,none
coinbase:1073148786,coinbase,7.84928088,none
coinbase:1073148785,coinbase,16.36450809,none
coinbase:1073148787,coinbase,11.29956565,none
coinbase:1073148789,coinbase,11.95432026,none
coinbase:1073148788,coinbase,40.56298317,none
binance:6582457717,binance,0.00412434,none
binance:6582457718,binance,0.04124341,none
coinbase:1073148793,coinbase,4.12297800,none
coinbase:1073148792,coinbase,2.47843683,rate_misapplied
coinbase:1073148791,coinbase,0.00700891,none
coinbase:1073148790,coinbase,0.00700858,none
binance:6582457719,binance,0.03024516,none
binance:6582457720,binance,0.02337126,none
binance:6582457740,binance,0.00439930,none
binance:6582457744,binance,0.01374786,none
binance:6582457745,binance,0.00329950,none
binance:6582457748,binance,0.19216455,rate_misapplied
binance:6582457749,binance,0.10998336,none
binance:6582457750,binance,0.33050000,none
binance:6582457757,binance,0.00247463,none
binance:6582457758,binance,0.02062200,none
binance:6582457760,binance,0.00233719,none
binance:6582457763,binance,0.06887869,none
binance:6582457764,binance,0.04248207,none
binance:6582457775,binance,0.00659916,none
binance:6582457787,binance,0.01402329,none
binance:6582457788,binance,0.00123735,none
binance:6582457789,binance,0.00123735,none
binance:6582457790,binance,0.00219974,none
binance:6582457792,binance,0.00123735,none
binance:6582457793,binance,0.00123736,none
binance:6582457794,binance,0.01443584,none
binance:6582457795,binance,0.00329963,none
binance:6582457798,binance,0.05664371,none
binance:6582457799,binance,0.12373627,none
binance:6582457800,binance,0.01938535,none
binance:6582457801,binance,0.00109988,none
binance:6582457802,binance,0.02653471,none
binance:6582457804,binance,0.00219977,none
binance:6582457806,binance,0.00329966,none
binance:6582457809,binance,0.19495472,none
binance:6582457810,binance,0.08276639,none
binance:6582457811,binance,0.00756174,none
binance:6582457812,binance,0.00219979,none
binance:6582457814,binance,0.00549948,none
binance:6582457819,binance,0.00109990,none
binance:6582457820,binance,0.00233730,none
binance:6582457822,binance,0.00728690,none
binance:6582457823,binance,0.00109991,none
binance:6582457824,binance,0.00494960,none
binance:6582457827,binance,0.00247482,none
binance:6582457828,binance,0.00233735,none
binance:6582457829,binance,0.00109993,none
binance:6582457830,binance,-0.00327813,rounding_error
binance:6582457831,binance,0.00109994,none
binance:6582457832,binance,0.00082495,none
coinbase:1073148794,coinbase,0.00006597,none
binance:6582457833,binance,0.00412477,none
binance:6582457837,binance,0.00412477,none
binance:6582457840,binance,0.00123743,none
coinbase:1073148796,coinbase,1.95125614,none
coinbase:1073148795,coinbase,0.44995179,none
coinbase:1073148797,coinbase,0.18012915,none
binance:6582457841,binance,0.00151241,none
binance:6582457842,binance,0.02749844,none
coinbase:1073148798,coinbase,0.00000412,none
coinbase:1073148800,coinbase,0.81764313,none
coinbase:1073148799,coinbase,0.00700511,none
coinbase:1073148803,coinbase,0.20319001,none
coinbase:1073148802,coinbase,0.00700957,none
coinbase:1073148801,coinbase,1.43910650,none
coinbase:1073148804,coinbase,0.00611916,none
coinbase:1073148805,coinbase,0.00000412,none
binance:6582457849,binance,0.09706949,none
binance:6582457850,binance,0.24748600,none
binance:6582457851,binance,0.12374300,none
binance:6582457852,binance,0.15124144,none
binance:6582457853,binance,0.00192489,none
coinbase:1073148806,coinbase,0.00000412,none
coinbase:1073148807,coinbase,0.02436126,none
coinbase:1073148808,coinbase,0.00004123,none
coinbase:1073148809,coinbase,0.05123369,none
binance:6582457854,binance,1.87951865,none
binance:6582457855,binance,0.04124767,none
binance:6582457856,binance,1.04260350,none
binance:6582457870,binance,0.00549969,none
binance:6582457875,binance,0.00206241,none
binance:6582457877,binance,0.00233741,none
binance:6582457879,binance,0.00797474,none
binance:6582457880,binance,0.00109996,none
binance:6582457881,binance,0.00164996,none
binance:6582457882,binance,0.00123747,none
binance:6582457883,binance,0.00453740,none
coinbase:1073148810,coinbase,0.00000412,none
coinbase:1073148811,coinbase,0.00994985,none
kraken:105348620,kraken,0.07883253,none
binance:6582457887,binance,0.20707042,none
coinbase:1073148813,coinbase,0.11788491,none
coinbase:1073148816,coinbase,0.66730706,none
coinbase:1073148815,coinbase,2.51999619,none
coinbase:1073148814,coinbase,0.44000765,none
coinbase:1073148818,coinbase,49.09720936,none
coinbase:1073148817,coinbase,7.87569935,none
coinbase:1073148819,coinbase,5.15335084,none
coinbase:1073148820,coinbase,5.50954902,none
coinbase:1073148821,coinbase,1.13787557,none
coinbase:1073148822,coinbase,6.58495127,none
binance:6582457888,binance,1.00070287,none
coinbase:1073148823,coinbase,2.51991624,none
coinbase:1073148824,coinbase,0.00000412,none
coinbase:1073148825,coinbase,0.00002062,none
coinbase:1073148826,coinbase,0.01818305,none
coinbase:1073148827,coinbase,0.00000412,none
binance:6582457889,binance,0.00384991,none
coinbase:1073148828,coinbase,0.35001351,none
coinbase:1073148829,coinbase,0.00000412,none
coinbase:1073148830,coinbase,0.00003711,none
coinbase:1073148831,coinbase,0.00001237,none
binance:6582457890,binance,0.21999517,none
coinbase:1073148832,coinbase,0.00000412,none
coinbase:1073148833,coinbase,0.00000412,none
binance:6582457891,binance,0.08249819,none
binance:6582457892,binance,1.89745832,none
binance:6582457893,binance,0.04124909,none
binance:6582457894,binance,0.38746643,none
coinbase:1073148834,coinbase,0.00000412,none
binance:6582457895,binance,1.59991463,none
coinbase:1073148835,coinbase,0.00000412,none
binance:6582457897,binance,0.00151247,none
binance:6582457898,binance,0.01374970,none
coinbase:1073148836,coinbase,0.00000825,none
binance:6582457899,binance,0.00316243,none
coinbase:1073148837,coinbase,0.00000412,none
binance:6582457900,binance,0.07919825,none
binance:6582457901,binance,0.04482401,none
binance:6582457902,binance,0.06407358,none
binance:6582457903,binance,0.12374728,none
binance:6582457904,binance,0.15124668,none
coinbase:1073148838,coinbase,0.00430066,none
coinbase:1073148840,coinbase,1.78251082,none
coinbase:1073148841,coinbase,0.00000412,none
binance:6582457905,binance,0.02117453,none
coinbase:1073148842,coinbase,0.00021854,none
coinbase:1073148843,coinbase,0.00003711,none
binance:6582457906,binance,0.03313677,none
coinbase:1073148844,coinbase,0.00000412,none
coinbase:1073148845,coinbase,4.80252362,double_billed
coinbase:1073148847,coinbase,0.33306001,none
coinbase:1073148846,coinbase,0.11873619,none
binance:6582457907,binance,0.00192496,none
coinbase:1073148848,coinbase,0.00004536,none
binance:6582457908,binance,0.01787460,none
coinbase:1073148851,coinbase,5.23664383,none
coinbase:1073148850,coinbase,2.51999763,none
coinbase:1073148849,coinbase,0.11258825,none
kraken:105348622,kraken,0.05495088,none
kraken:105348623,kraken,0.81041941,rate_misapplied
kraken:105348624,kraken,53.97574677,rate_misapplied
binance:6582457909,binance,0.00439990,none
binance:6582457910,binance,0.05994868,none
binance:6582457911,binance,0.03781167,none
binance:6582457912,binance,2.00003078,none
binance:6582457913,binance,0.00137497,none
coinbase:1073148852,coinbase,0.00002474,none
coinbase:1073148854,coinbase,0.01762399,rounding_error
coinbase:1073148853,coinbase,25.18044477,none
binance:6582457915,binance,0.00618736,none
binance:6582457916,binance,11.24917629,none
binance:6582457963,binance,0.00769983,none
binance:6582457970,binance,0.02693058,rate_misapplied
binance:6582457971,binance,0.00109996,none
binance:6582457972,binance,0.00109996,none
binance:6582457973,binance,0.00329982,none
binance:6582457976,binance,0.85492824,none
binance:6582457978,binance,0.00329981,none
binance:6582457981,binance,1.56466124,none
binance:6582457999,binance,0.00316232,none
binance:6582458002,binance,0.03464750,none
binance:6582458005,binance,0.00109991,none
binance:6582458006,binance,0.00769934,none
binance:6582458013,binance,0.00329969,none
binance:6582458016,binance,0.00109990,none
binance:6582458017,binance,0.00219979,none
binance:6582458019,binance,0.07025573,none
binance:6582458020,binance,0.00371214,none
binance:6582458024,binance,0.00078849,rounding_error
binance:6582458029,binance,0.00329964,none
binance:6582458032,binance,0.00109988,none
binance:6582458033,binance,0.01979780,double_billed
binance:6582458042,binance,0.00109987,none
binance:6582458043,binance,0.00123735,none
binance:6582458044,binance,0.00329958,none
binance:6582458047,binance,0.04440682,none
binance:6582458049,binance,0.56134064,none
binance:6582458070,binance,0.00769901,none
binance:6582458077,binance,0.00109985,none
binance:6582458078,binance,0.00151229,none
binance:6582458079,binance,0.00219967,none
coinbase:1073148856,coinbase,0.16408956,none
coinbase:1073148855,coinbase,0.00700891,none
coinbase:1073148857,coinbase,12.12118841,none
coinbase:1073148864,coinbase,98.97586758,none
coinbase:1073148863,coinbase,76.81555753,none
coinbase:1073148862,coinbase,4.12260000,none
coinbase:1073148861,coinbase,3.14971406,none
coinbase:1073148860,coinbase,0.00700858,none
coinbase:1073148859,coinbase,2.51992411,none
coinbase:1073148865,coinbase,2.51992411,none
binance:6582458081,binance,2.46252707,none
binance:6582458109,binance,0.00769883,none
binance:6582458116,binance,0.00219965,none
binance:6582458118,binance,0.09953407,none
binance:6582458122,binance,0.00669268,rounding_error
binance:6582458123,binance,0.00109980,none
binance:6582458124,binance,0.00109980,none
binance:6582458125,binance,0.00549899,none
binance:6582458130,binance,0.00329939,none
coinbase:1073148869,coinbase,0.02944147,none
coinbase:1073148868,coinbase,4.12230000,none
coinbase:1073148867,coinbase,0.00700792,none
coinbase:1073148866,coinbase,0.00700825,none
coinbase:1073148870,coinbase,0.00000412,none
binance:6582458133,binance,0.27494928,none
coinbase:1073148871,coinbase,-0.00405338,rounding_error
coinbase:1073148872,coinbase,0.20225862,none
coinbase:1073148873,coinbase,0.00000412,none
coinbase:1073148874,coinbase,0.00000412,none
binance:6582458134,binance,0.14324855,none
coinbase:1073148875,coinbase,0.00000412,none
coinbase:1073148876,coinbase,0.00001237,none
coinbase:1073148877,coinbase,0.00001237,none
coinbase:1073148878,coinbase,0.00000412,none
kraken:105348625,kraken,0.35335473,none
binance:6582458137,binance,0.30010710,none
binance:6582458144,binance,0.02007129,none
binance:6582458145,binance,0.00384929,none
coinbase:1073148879,coinbase,0.00000412,none
binance:6582458146,binance,0.00384929,none
coinbase:1073148880,coinbase,0.00000412,none
coinbase:1073148881,coinbase,0.00001237,none
binance:6582458147,binance,0.48446056,none
binance:6582458149,binance,0.00632383,none
binance:6582458150,binance,0.03849290,none
binance:6582458151,binance,0.01842160,none
coinbase:1073148882,coinbase,0.00000412,none
coinbase:1073148885,coinbase,9.12797324,none
coinbase:1073148884,coinbase,12.36702960,none
coinbase:1073148883,coinbase,40.39451122,double_billed
binance:6582458152,binance,0.11217928,double_billed
binance:6582458153,binance,0.03175664,none
binance:6582458154,binance,0.00797353,none
binance:6582458155,binance,0.01044807,none
binance:6582458156,binance,0.40018868,none
coinbase:1073148886,coinbase,0.00000412,none
coinbase:1073148887,coinbase,0.01264690,rounding_error
coinbase:1073148888,coinbase,0.00000824,none
binance:6582458157,binance,2.16082608,none
coinbase:1073148889,coinbase,0.00005771,none
coinbase:1073148890,coinbase,0.00000412,none
coinbase:1073148891,coinbase,0.00000412,none
coinbase:1073148892,coinbase,0.00011543,none
binance:6582458160,binance,0.01993382,none
coinbase:1073148893,coinbase,0.00000412,none
coinbase:1073148894,coinbase,0.00001237,none
coinbase:1073148895,coinbase,0.00000412,none
coinbase:1073148896,coinbase,0.00000412,none
binance:6582458161,binance,0.02020877,none
kraken:105348626,kraken,0.44622713,none
kraken:105348627,kraken,0.35417355,none
coinbase:1073148897,coinbase,0.00000412,none
coinbase:1073148898,coinbase,0.00001649,none
coinbase:1073148899,coinbase,0.00000824,double_billed
binance:6582458162,binance,0.12468950,none
coinbase:1073148900,coinbase,0.13662955,none
coinbase:1073148901,coinbase,0.00000412,none
coinbase:1073148902,coinbase,0.00002886,none
coinbase:1073148903,coinbase,0.00004947,none
coinbase:1073148912,coinbase,5.99999870,none
coinbase:1073148911,coinbase,5.99999870,none
coinbase:1073148910,coinbase,0.15083652,none
coinbase:1073148909,coinbase,22.71503885,none
coinbase:1073148908,coinbase,0.44999977,none
coinbase:1073148907,coinbase,103.33953914,none
coinbase:1073148906,coinbase,27.48009236,rate_misapplied
coinbase:1073148905,coinbase,0.01681950,double_billed
coinbase:1073148904,coinbase,5.23547950,none
binance:6582458163,binance,0.06997459,none
binance:6582458164,binance,0.00219959,none
binance:6582458165,binance,0.00137475,none
coinbase:1073148913,coinbase,0.14226521,none
coinbase:1073148916,coinbase,0.06341878,none
coinbase:1073148915,coinbase,0.01661632,none
coinbase:1073148914,coinbase,0.52595962,none
binance:6582458166,binance,0.59952682,none
binance:6582458168,binance,1.42231242,none
binance:6582458186,binance,1.67265370,none
binance:6582458187,binance,1.39990406,none
coinbase:1073148918,coinbase,4.11499260,none
coinbase:1073148917,coinbase,0.00700760,none
binance:6582458188,binance,5.11391839,none
binance:6582458214,binance,0.00439919,none
binance:6582458218,binance,0.00109977,none
binance:6582458219,binance,0.00123724,none
binance:6582458220,binance,0.00329928,none
binance:6582458223,binance,0.84860268,none
binance:6582458229,binance,0.00394463,rate_misapplied
binance:6582458231,binance,0.00109975,none
binance:6582458232,binance,0.00329922,none
binance:6582458235,binance,2.40320578,double_billed
